_id , pccs1f217_name , other_name , RA , Dec , LII , BII ,Detection pipeline flux density +/- err (mJy),Aperture photometry flux density +/- err (mJy),PSF fit flux density +/- err (mJy),Gaussian fit flux density +/- err (mJy),PositionError (arcmin),Extended,Cirrus flag,External validation,ERCSC source name,Gaussian fit semimajor axis +/- err (arcmin),Gaussian fit semiminor axis +/- err (arcmin),Gaussian fit orientation +/- err (degrees),Gaussian fit effective FWHM (arcmin) 
1046 , "PCCS1 217 G261.82-60.09 " , , 41.50542 , -46.85333 , 261.82153 , -60.09159 , "804.1+/-29.8" , "758.7+/-84.3" , "719.4+/-26.4" , "674.3+/-30.7" , 0.7 , "No" , 4 , 1 , "PLCKERC217 G261.82-60.09" , "5.1+/-0.2" , "4.6+/-0.2" , "73.8+/-0.000" , 4.9
1047 , "PCCS1 217 G153.95-31.71 " , , 41.57167 , 24.14361 , 153.95396 , -31.71985 , "152.5+/-29" , "295.1+/-93.4" , "188.7+/-35.4" , "633+/-111.7" , 0.7 , "Yes" , 1 , 0 , " " , "15.7+/-3.1" , "6.5+/-1.3" , "124.4+/-0.000" , 10.1
1048 , "PCCS1 217 G226.91-64.66 " , , 41.59417 , -30.27556 , 226.91682 , -64.66752 , "357.1+/-33.5" , "515.2+/-59.8" , "502+/-27.4" , "964.9+/-62.2" , 0.7 , "Yes" , 4 , 2 , "PLCKERC217 G226.92-64.67" , "8.9+/-0.6" , "7.2+/-0.5" , "137.3+/-0.000" , 8
1049 , "PCCS1 217 G136.78+00.44 " , , 41.64 , 60.18556 , 136.78208 , 0.44689 , "2149.2+/-164.9" , "3799.7+/-387.5" , "3154.6+/-213.4" , "4092+/-221.7" , 0.7 , "No" , 34 , 1 , "PLCKERC217 G136.77+00.45" , "8.6+/-0.5" , "4.8+/-0.3" , "57.2+/-0.000" , 6.4
1050 , "PCCS1 217 G141.84-10.06 " , , 41.67167 , 48.52417 , 141.84818 , -10.06869 , "366.2+/-44.3" , "754.8+/-160.4" , "632+/-52.5" , "2099.1+/-161.9" , 0.7 , "Yes" , 9 , 2 , "PLCKERC217 G141.86-10.05" , "16.9+/-1.6" , "7.6+/-0.7" , "114.1+/-0.000" , 11.4
1051 , "PCCS1 217 G132.96+08.49 " , , 41.72917 , 69.08306 , 132.96892 , 8.49296 , "1749.2+/-97.1" , "3498.7+/-815" , "3132.8+/-212.1" , "4297.2+/-534.4" , 0.7 , "No" , 33 , 2 , "PLCKERC217 G132.96+08.48" , "7.5+/-1" , "6+/-0.8" , "101.5+/-0.000" , 6.7
1052 , "PCCS1 217 G268.05-57.72 " , , 41.77625 , -50.84083 , 268.05336 , -57.72587 , "167.6+/-32.4" , "218.3+/-72.3" , "196.3+/-30.2" , "583.9+/-62.9" , 0.7 , "Yes" , 14 , 0 , " " , "16.7+/-0.4" , "6.7+/-0.9" , "49.7+/-0.000" , 10.6
1053 , "PCCS1 217 G132.62+09.24 " , , 41.7875 , 69.91028 , 132.62315 , 9.24653 , "587.2+/-106.9" , "353.2+/-875.6" , "554.2+/-286.2" , "-" , 0.7 , "Not available" , 36 , 0 , " " , "-" , "-" , "-" , -9.9
1054 , "PCCS1 217 G132.71+09.08 " , , 41.82292 , 69.72639 , 132.71546 , 9.08647 , "1094.8+/-107.1" , "2249.2+/-1104.5" , "2005.1+/-391.8" , "4497.8+/-940.3" , 0.7 , "Yes" , 36 , 2 , "PLCKERC217 G132.71+09.09" , "15.4+/-0.9" , "6.2+/-1.6" , "45.4+/-0.000" , 9.8
1055 , "PCCS1 217 G136.73+00.78 " , , 41.85208 , 60.51083 , 136.73702 , 0.78561 , "1597.8+/-203.2" , "1690+/-1981.4" , "1321.4+/-663.4" , "3076.2+/-1185.8" , 0.7 , "Yes" , 34 , 2 , " " , "14.1+/-0.8" , "5.7+/-2.7" , "143.3+/-0.000" , 8.9
1056 , "PCCS1 217 G136.11+02.09 " , , 41.86958 , 61.95917 , 136.11911 , 2.09581 , "1777.8+/-114.6" , "6412.3+/-986.1" , "5676.1+/-272.9" , "1.4e+4+/-598.3" , 0.7 , "Yes" , 23 , 1 , "PLCKERC217 G136.11+02.09" , "10.5+/-0.5" , "8.3+/-0.4" , "21.7+/-0.000" , 9.3
1057 , "PCCS1 217 G132.84+08.89 " , , 41.91708 , 69.4925 , 132.84883 , 8.89032 , "1079.1+/-117.1" , "2352.6+/-1535.4" , "2289.2+/-352.5" , "4834.4+/-1032.2" , 0.7 , "Yes" , 39 , 1 , " " , "14.9+/-3.6" , "6.1+/-1.5" , "178+/-0.000" , 9.6
1058 , "PCCS1 217 G132.63+09.38 " , , 41.99333 , 70.03167 , 132.63356 , 9.38649 , "666.1+/-99.1" , "230+/-667.6" , "-" , "-" , 0.7 , "Not available" , 37 , 1 , " " , "-" , "-" , "-" , -9.9
1059 , "PCCS1 217 G159.92-38.68 " , , 42.05542 , 15.65056 , 159.92926 , -38.68985 , "188+/-35.6" , "172.1+/-87.7" , "196+/-33" , "901.4+/-130.7" , 0.7 , "Yes" , 2 , 0 , " " , "20.4+/-1.4" , "8.3+/-1.6" , "164.6+/-0.000" , 13
1060 , "PCCS1 217 G184.00-56.47 " , , 42.09167 , -8.18889 , 184.00958 , -56.47815 , "200+/-38.7" , "151.3+/-66.7" , "168.1+/-27.5" , "199+/-43.2" , 0.7 , "No" , 1 , 0 , " " , "6.3+/-1.4" , "5.8+/-1.3" , "100.1+/-0.000" , 6
1061 , "PCCS1 217 G136.83+00.89 " , , 42.13208 , 60.56417 , 136.83799 , 0.89326 , "1727.9+/-184.1" , "3568.5+/-1823.6" , "2153.7+/-1318.2" , "2846.4+/-905.6" , 0.7 , "No" , 35 , 2 , " " , "10.5+/-2.3" , "4.3+/-1.6" , "170.8+/-0.000" , 6.8
1062 , "PCCS1 217 G167.68-46.26 " , , 42.17042 , 6.16833 , 167.68495 , -46.26589 , "253.9+/-44.5" , "374.8+/-176.8" , "229.4+/-64.5" , "-" , 0.7 , "Not available" , 4 , 0 , " " , "-" , "-" , "-" , -9.9
1063 , "PCCS1 217 G137.06+00.46 " , , 42.175 , 60.08194 , 137.0672 , 0.4686 , "804+/-144.7" , "1935.6+/-861.6" , "1665+/-316.1" , "1.2e+4+/-1124.1" , 0.7 , "Yes" , 34 , 2 , " " , "21.3+/-2.6" , "8.8+/-1.1" , "60.6+/-0.000" , 13.6
1064 , "PCCS1 217 G153.85-30.32 " , , 42.26333 , 25.39194 , 153.85196 , -30.32512 , "186.5+/-37.9" , "212.8+/-90.2" , "282.1+/-39.1" , "-" , 0.7 , "Not available" , 2 , 0 , " " , "-" , "-" , "-" , -9.9
1065 , "PCCS1 217 G136.71+01.32 " , , 42.29125 , 61.00583 , 136.71524 , 1.32455 , "2119+/-172.3" , "3437.4+/-2689.7" , "1805.3+/-1086.6" , "-" , 0.7 , "Not available" , 36 , 2 , " " , "-" , "-" , "-" , -9.9
1066 , "PCCS1 217 G137.17+00.38 " , , 42.29458 , 59.95667 , 137.17557 , 0.3818 , "789.5+/-118" , "2249.2+/-1584.2" , "2695.4+/-307.5" , "1.6e+4+/-2698.2" , 0.7 , "Yes" , 34 , 1 , " " , "22.9+/-5.8" , "11+/-2.8" , "65.3+/-0.000" , 15.9
1067 , "PCCS1 217 G162.99-41.60 " , , 42.32542 , 11.91722 , 162.99932 , -41.60595 , "252.9+/-36" , "373.8+/-138.6" , "357.1+/-38.1" , "728.4+/-153" , 0.7 , "Yes" , 4 , 2 , "PLCKERC217 G163.00-41.59" , "16.6+/-4.1" , "7+/-1.7" , "30.5+/-0.000" , 10.8
1068 , "PCCS1 217 G167.66-46.00 " , , 42.32625 , 6.37861 , 167.66702 , -46.00528 , "233.8+/-44.3" , "300.8+/-59.1" , "250.4+/-37.3" , "352.4+/-36.3" , 0.7 , "No" , 5 , 2 , " " , "11+/-0.2" , "4.4+/-0.5" , "48.5+/-0.000" , 7
1069 , "PCCS1 217 G166.23-44.70 " , , 42.35 , 8.01833 , 166.23852 , -44.70834 , "362.9+/-48.6" , "839.8+/-414.5" , "921+/-90.4" , "3083.3+/-427.2" , 0.7 , "Yes" , 13 , 1 , "PLCKERC217 G166.25-44.71" , "13.4+/-2.3" , "10+/-1.8" , "18.9+/-0.000" , 11.6
1070 , "PCCS1 217 G136.84+01.14 " , , 42.35917 , 60.78472 , 136.84173 , 1.14039 , "3782.6+/-170.5" , "1.5e+4+/-4309.9" , "1.8e+4+/-968.1" , "4.0e+4+/-2421.8" , 0.7 , "Yes" , 36 , 0 , " " , "10.9+/-0.7" , "8.3+/-0.6" , "86.9+/-0.000" , 9.5
1071 , "PCCS1 217 G132.97+09.02 " , , 42.40042 , 69.55611 , 132.97412 , 9.0219 , "612.9+/-114.8" , "574.4+/-1056.3" , "1635.1+/-301.6" , "-" , 0.7 , "Not available" , 41 , 0 , " " , "-" , "-" , "-" , -9.9
1072 , "PCCS1 217 G138.71-02.63 " , , 42.41417 , 56.575 , 138.71499 , -2.63009 , "923.5+/-83.5" , "1727.6+/-240.1" , "1693.3+/-93.6" , "4613.8+/-248" , 0.7 , "Yes" , 13 , 2 , "PLCKERC217 G138.71-02.64" , "14.4+/-0.9" , "7.9+/-0.5" , "68.3+/-0.000" , 10.7
1073 , "PCCS1 217 G136.91+01.10 " , , 42.47208 , 60.71972 , 136.91977 , 1.10623 , "4842.4+/-177.1" , "2.0e+4+/-3066.8" , "1.8e+4+/-968.1" , "7.1e+4+/-3963.2" , 0.7 , "Yes" , 36 , 1 , "PLCKERC217 G136.88+01.11" , "15.5+/-1.2" , "11.4+/-0.9" , "130+/-0.000" , 13.3
1074 , "PCCS1 217 G132.85+09.36 " , , 42.5425 , 69.91417 , 132.85723 , 9.36439 , "991.9+/-135.9" , "1513.2+/-1088.1" , "2192.1+/-293.9" , "4728.7+/-642.5" , 0.7 , "Yes" , 38 , 1 , " " , "14.2+/-1.4" , "5.8+/-0.9" , "177.2+/-0.000" , 9.1
1075 , "PCCS1 217 G136.38+02.27 " , , 42.54792 , 62.00583 , 136.38576 , 2.27685 , "1894.4+/-92.5" , "3060.3+/-396" , "2594.8+/-291.8" , "2893+/-197.6" , 0.7 , "No" , 21 , 2 , "PLCKERC217 G136.38+02.26" , "6+/-0.4" , "5.2+/-0.4" , "78.3+/-0.000" , 5.6
1076 , "PCCS1 217 G139.11-03.24 " , , 42.57167 , 55.84722 , 139.11474 , -3.2449 , "2605.4+/-118.3" , "5354.1+/-893.7" , "4648.6+/-270.4" , "1.4e+4+/-807.9" , 0.7 , "Yes" , 13 , 2 , "PLCKERC217 G139.11-03.24" , "16.8+/-1" , "6.8+/-0.5" , "68.4+/-0.000" , 10.7
1077 , "PCCS1 217 G165.88-44.01 " , , 42.58 , 8.72444 , 165.8822 , -44.01144 , "410.9+/-40.5" , "902.6+/-154.8" , "741.9+/-62.8" , "3845.1+/-269" , 0.7 , "Yes" , 12 , 2 , "PLCKERC217 G165.86-44.01" , "21.7+/-1.5" , "8.8+/-0.8" , "107.3+/-0.000" , 13.8
1078 , "PCCS1 217 G157.81-35.14 " , , 42.60875 , 19.54639 , 157.8108 , -35.14163 , "242.7+/-41.1" , "599.8+/-264.1" , "551+/-90.9" , "1712.5+/-318.5" , 0.7 , "Yes" , 6 , 2 , " " , "18.6+/-1.5" , "7.6+/-1.8" , "117.7+/-0.000" , 11.9
1079 , "PCCS1 217 G135.10+04.92 " , , 42.61375 , 64.94778 , 135.10859 , 4.92847 , "497.5+/-89.2" , "911.5+/-294.8" , "995+/-105.4" , "5721.8+/-478.5" , 0.7 , "Yes" , 2 , 0 , "PLCKERC217 G135.11+04.93" , "20.1+/-2.5" , "12.6+/-1.7" , "116.9+/-0.000" , 15.9
1080 , "PCCS1 217 G132.61+09.94 " , , 42.68375 , 70.53972 , 132.61611 , 9.94517 , "584.1+/-109.5" , "322.1+/-350.8" , "553.7+/-195" , "-" , 0.7 , "Not available" , 33 , 1 , " " , "-" , "-" , "-" , -9.9
1081 , "PCCS1 217 G166.06-43.98 " , , 42.70125 , 8.665 , 166.06433 , -43.98477 , "273.4+/-42.1" , "443.5+/-215.4" , "345+/-98.9" , "1166.9+/-173" , 0.7 , "Yes" , 11 , 1 , " " , "14.8+/-0.9" , "6+/-1.1" , "94.1+/-0.000" , 9.5
1082 , "PCCS1 217 G298.42-33.60 " , , 42.73208 , -82.45028 , 298.42572 , -33.60227 , "168.3+/-22.2" , "203.3+/-67.1" , "209.9+/-28.4" , "755.3+/-81.6" , 0.7 , "Yes" , 2 , 1 , " " , "19.5+/-3" , "9.7+/-1.4" , "179.2+/-0.000" , 13.7
1083 , "PCCS1 217 G132.83+09.56 " , , 42.74167 , 70.10917 , 132.83031 , 9.56922 , "737.2+/-93.2" , "1686.8+/-734.6" , "1994.1+/-288.8" , "3712.7+/-471.2" , 0.7 , "Yes" , 37 , 1 , " " , "12.4+/-0.8" , "5+/-0.8" , "7.9+/-0.000" , 7.9
1084 , "PCCS1 217 G133.01+09.22 " , , 42.7525 , 69.72111 , 133.01041 , 9.22434 , "939.6+/-126.9" , "1059.7+/-545.1" , "1014.1+/-283" , "2113.1+/-306.2" , 0.7 , "Yes" , 39 , 1 , " " , "13.2+/-0.4" , "5.4+/-0.9" , "97.8+/-0.000" , 8.4
1085 , "PCCS1 217 G139.26-03.30 " , , 42.75917 , 55.73167 , 139.26051 , -3.30156 , "669.7+/-92.2" , "2183.8+/-688.9" , "1829.2+/-345" , "7468+/-540.2" , 0.7 , "Yes" , 13 , 2 , " " , "16+/-0.9" , "6.5+/-0.6" , "74.6+/-0.000" , 10.2
1086 , "PCCS1 217 G137.07+01.17 " , , 42.82167 , 60.71333 , 137.076 , 1.17616 , "1698.4+/-209.1" , "157.5+/-4186.8" , "2501.8+/-1517.9" , "-" , 0.7 , "Not available" , 37 , 0 , " " , "-" , "-" , "-" , -9.9
1087 , "PCCS1 217 G136.46+02.49 " , , 42.91167 , 62.16556 , 136.46745 , 2.49553 , "1081.6+/-94.7" , "2432.5+/-502.1" , "2120.1+/-224.9" , "9673.5+/-551.8" , 0.7 , "Yes" , 17 , 1 , "PLCKERC217 G136.47+02.49" , "21.6+/-1.6" , "8.9+/-0.7" , "150.8+/-0.000" , 13.9
1088 , "PCCS1 217 G136.33+02.76 " , , 42.92 , 62.46556 , 136.33699 , 2.76572 , "346.2+/-70" , "429.9+/-147.4" , "103.6+/-106.2" , "-" , 0.7 , "Not available" , 10 , 0 , " " , "-" , "-" , "-" , -9.9
1089 , "PCCS1 217 G168.45-45.70 " , , 42.94917 , 6.26389 , 168.45859 , -45.70072 , "239.6+/-47.9" , "414.2+/-74.8" , "397.2+/-40.4" , "1406.5+/-100.3" , 0.7 , "Yes" , 6 , 0 , " " , "19.6+/-1.6" , "8.1+/-0.7" , "39.2+/-0.000" , 12.6
1090 , "PCCS1 217 G166.39-43.89 " , , 42.94958 , 8.59028 , 166.39675 , -43.89187 , "536.3+/-50.9" , "947.8+/-172.6" , "913.9+/-70.7" , "3055.3+/-160.7" , 0.7 , "Yes" , 11 , 2 , "PLCKERC217 G166.40-43.90" , "12.3+/-0.8" , "9.5+/-0.6" , "111.2+/-0.000" , 10.8
1091 , "PCCS1 217 G165.97-43.46 " , , 42.96792 , 9.11306 , 165.97016 , -43.46948 , "211.1+/-36.2" , "205+/-124.6" , "176.4+/-50.1" , "-" , 0.7 , "Not available" , 6 , 0 , " " , "-" , "-" , "-" , -9.9
1092 , "PCCS1 217 G168.04-45.25 " , , 43.00958 , 6.79139 , 168.04545 , -45.25578 , "267.7+/-49.5" , "220.2+/-150.1" , "274.3+/-48.1" , "1086.6+/-169.5" , 0.7 , "Yes" , 4 , 0 , " " , "17.3+/-3.7" , "7.1+/-1.3" , "75.9+/-0.000" , 11.1
1093 , "PCCS1 217 G143.53-11.35 " , , 43.01792 , 46.63667 , 143.53192 , -11.35335 , "206.2+/-36" , "263.6+/-136.5" , "326.5+/-43.7" , "756.6+/-129.9" , 0.7 , "Yes" , 5 , 1 , " " , "12.4+/-2.4" , "7.2+/-1.4" , "30.3+/-0.000" , 9.5
1094 , "PCCS1 217 G133.32+08.82 " , , 43.02042 , 69.22444 , 133.32212 , 8.82341 , "1369.4+/-104.3" , "3275.6+/-1655.8" , "2716.5+/-932" , "3790.1+/-922.9" , 0.7 , "Yes" , 34 , 1 , "PLCKERC217 G133.27+08.79" , "12.1+/-0.3" , "4.9+/-1.4" , "129.9+/-0.000" , 7.7
1095 , "PCCS1 217 G159.73-36.77 " , , 43.03417 , 17.32583 , 159.73405 , -36.77577 , "230.4+/-42.3" , "310.3+/-235.2" , "310.3+/-64.8" , "583.2+/-184.6" , 0.7 , "Yes" , 1 , 2 , " " , "9.7+/-3.4" , "7.5+/-2.7" , "60.6+/-0.000" , 8.5
1096 , "PCCS1 217 G137.10+01.36 " , , 43.03667 , 60.87 , 137.10012 , 1.36306 , "1186.3+/-225.8" , "711.9+/-1859.7" , "2391.3+/-973.1" , "-" , 0.7 , "Not available" , 37 , 1 , " " , "-" , "-" , "-" , -9.9
1097 , "PCCS1 217 G236.07-63.17 " , , 43.05 , -34.38528 , 236.07298 , -63.17186 , "142.3+/-28.9" , "22.3+/-66" , "-" , "-" , 0.7 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1098 , "PCCS1 217 G130.79+13.68 " , , 43.06375 , 74.67833 , 130.79555 , 13.68231 , "308.2+/-63.2" , "855.1+/-402.5" , "627.7+/-141.1" , "-" , 0.7 , "Not available" , 17 , 1 , " " , "-" , "-" , "-" , -9.9
1099 , "PCCS1 217 G137.49+00.62 " , , 43.07958 , 60.03917 , 137.49101 , 0.62961 , "1123.1+/-108.4" , "1765.6+/-1166.4" , "1884.1+/-272.7" , "2254.7+/-787.8" , 0.7 , "No" , 34 , 1 , "PLCKERC217 G137.48+00.60" , "9.3+/-3.5" , "6+/-2.3" , "69+/-0.000" , 7.4
1100 , "PCCS1 217 G137.17+01.28 " , , 43.10833 , 60.76194 , 137.17974 , 1.28223 , "1197.2+/-219.2" , "3623.9+/-2797.4" , "2758.5+/-926.1" , "1.4e+4+/-3162" , 0.7 , "Yes" , 36 , 1 , " " , "20.2+/-6" , "8.3+/-2.4" , "107.5+/-0.000" , 13
1101 , "PCCS1 217 G133.19+09.19 " , , 43.18917 , 69.61611 , 133.19563 , 9.19932 , "886.4+/-115.1" , "1446.2+/-630.9" , "888.3+/-852.1" , "1762.6+/-341.5" , 0.7 , "No" , 38 , 1 , " " , "10.5+/-0.4" , "4.3+/-1" , "68.2+/-0.000" , 6.7
1102 , "PCCS1 217 G150.86-24.07 " , , 43.19583 , 32.13833 , 150.86315 , -24.07009 , "241.9+/-43.9" , "407.5+/-115.5" , "333.9+/-44.4" , "822.6+/-138.8" , 0.7 , "Yes" , 4 , 1 , " " , "14.5+/-1.3" , "5.9+/-1.2" , "57.1+/-0.000" , 9.2
1103 , "PCCS1 217 G209.77-62.08 " , , 43.21667 , -22.3325 , 209.77632 , -62.08295 , "289.4+/-35.2" , "315.9+/-75" , "301.5+/-29.4" , "489.7+/-56.2" , 0.7 , "Yes" , 0 , 1 , "PLCKERC217 G209.79-62.09" , "11.9+/-0.9" , "4.9+/-0.7" , "99.2+/-0.000" , 7.6
1104 , "PCCS1 217 G133.53+08.61 " , , 43.27333 , 68.94028 , 133.53404 , 8.61127 , "805.3+/-118.5" , "823.4+/-591.3" , "567.9+/-271" , "-" , 0.7 , "Not available" , 35 , 1 , " " , "-" , "-" , "-" , -9.9
1105 , "PCCS1 217 G272.48-54.61 " , , 43.36958 , -54.69417 , 272.48907 , -54.61286 , "790.7+/-31.9" , "950.9+/-74.4" , "981.8+/-37" , "1312.9+/-58.2" , 0.7 , "No" , 19 , 1 , "PLCKERC217 G272.47-54.60" , "8.2+/-0.4" , "5.9+/-0.3" , "14.8+/-0.000" , 6.9
1106 , "PCCS1 217 G150.93-23.83 " , , 43.39875 , 32.30806 , 150.9351 , -23.83779 , "219.9+/-41.7" , "255.6+/-81.9" , "161.7+/-40.4" , "163.1+/-39.3" , 0.7 , "No" , 4 , 2 , " " , "4.7+/-1.2" , "4.5+/-1.1" , "169.6+/-0.000" , 4.6
1107 , "PCCS1 217 G229.16-63.10 " , , 43.40625 , -31.27694 , 229.16042 , -63.10178 , "147.4+/-30.4" , "72.1+/-58.7" , "115.5+/-23.7" , "-" , 0.7 , "Not available" , 1 , 0 , " " , "-" , "-" , "-" , -9.9
1108 , "PCCS1 217 G138.52-01.00 " , , 43.43583 , 58.11361 , 138.52185 , -1.00717 , "632.4+/-104.4" , "1105.1+/-690.5" , "787.8+/-191.7" , "4278.9+/-627.8" , 0.7 , "Yes" , 8 , 1 , " " , "21.1+/-0.8" , "8.5+/-1.7" , "174.8+/-0.000" , 13.4
1109 , "PCCS1 217 G151.96-25.38 " , , 43.45083 , 30.50194 , 151.96618 , -25.38199 , "239.1+/-42" , "486.8+/-195" , "490+/-73.1" , "1280.6+/-206.1" , 0.7 , "Yes" , 3 , 1 , " " , "14.2+/-2.7" , "7.3+/-1.4" , "82+/-0.000" , 10.2
1110 , "PCCS1 217 G137.26+01.49 " , , 43.45792 , 60.91694 , 137.26202 , 1.49733 , "1031.5+/-183.8" , "1078.5+/-1301.1" , "563.5+/-522.5" , "-" , 0.7 , "Not available" , 31 , 0 , " " , "-" , "-" , "-" , -9.9
1111 , "PCCS1 217 G136.56+02.89 " , , 43.48083 , 62.47639 , 136.56396 , 2.89195 , "441.6+/-87.9" , "1646.1+/-289.5" , "1337.6+/-87.3" , "3930.8+/-245.9" , 0.7 , "Yes" , 10 , 0 , "PLCKERC217 G136.57+02.90" , "12.8+/-1" , "9.2+/-0.7" , "140.3+/-0.000" , 10.8
1112 , "PCCS1 217 G132.68+10.40 " , , 43.48542 , 70.91861 , 132.68031 , 10.40301 , "462.2+/-72.5" , "1643.2+/-1335.1" , "1860.1+/-274.1" , "1.8e+4+/-4515.8" , 0.7 , "Yes" , 23 , 0 , " " , "26+/-8.5" , "15.7+/-5.6" , "154.2+/-0.000" , 20.2
1113 , "PCCS1 217 G167.22-43.70 " , , 43.54083 , 8.365 , 167.22474 , -43.70314 , "219.1+/-45.2" , "394.6+/-138.6" , "357.7+/-58.3" , "536.2+/-110" , 0.7 , "Yes" , 5 , 2 , " " , "13.6+/-0.4" , "5.5+/-1.4" , "130.3+/-0.000" , 8.7
1114 , "PCCS1 217 G141.45-06.57 " , , 43.56375 , 51.825 , 141.45464 , -6.57454 , "198.8+/-40.5" , "213.3+/-88.8" , "147.2+/-37.4" , "355.4+/-59.8" , 0.7 , "Yes" , 1 , 0 , " " , "14.9+/-0.5" , "6+/-1.3" , "118.7+/-0.000" , 9.5
1115 , "PCCS1 217 G133.45+09.01 " , , 43.59375 , 69.33972 , 133.45151 , 9.01848 , "7349.1+/-111" , "1.5e+4+/-1678.5" , "1.5e+4+/-651.7" , "3.1e+4+/-1550.8" , 0.7 , "Yes" , 35 , 2 , "PLCKERC217 G133.46+09.03" , "9.8+/-0.6" , "8.5+/-0.5" , "5.5+/-0.000" , 9.1
1116 , "PCCS1 217 G137.28+01.69 " , , 43.67833 , 61.07917 , 137.28332 , 1.69031 , "1115.4+/-162.1" , "2238.3+/-976.6" , "1734.9+/-378.9" , "1.1e+4+/-999.6" , 0.7 , "Yes" , 34 , 1 , "PLCKERC217 G137.27+01.68" , "24.5+/-1" , "9.9+/-1.2" , "135.4+/-0.000" , 15.6
1117 , "PCCS1 217 G147.41-17.42 " , , 43.6875 , 39.51528 , 147.41082 , -17.42382 , "224.4+/-36.9" , "199.7+/-68.3" , "160.8+/-29.2" , "-" , 0.7 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
1118 , "PCCS1 217 G158.79-34.45 " , , 43.72417 , 19.67611 , 158.79521 , -34.45846 , "534.6+/-62.1" , "1244.2+/-407.8" , "746.8+/-403.9" , "1709.1+/-346.3" , 0.7 , "Yes" , 36 , 1 , "PLCKERC217 G158.77-34.45" , "13.7+/-0.5" , "5.5+/-1.4" , "87.5+/-0.000" , 8.7
1119 , "PCCS1 217 G167.42-43.56 " , , 43.74083 , 8.38361 , 167.42102 , -43.56433 , "270.3+/-46.1" , "602.2+/-149.7" , "460.2+/-58.5" , "1422+/-118.8" , 0.7 , "Yes" , 5 , 1 , "PLCKERC217 G167.42-43.56" , "15.8+/-1.4" , "6.5+/-0.6" , "122.9+/-0.000" , 10.1
1120 , "PCCS1 217 G158.67-34.20 " , , 43.7875 , 19.94556 , 158.67513 , -34.20109 , "339.6+/-61.8" , "685.8+/-457.1" , "378.8+/-288.9" , "-" , 0.7 , "Not available" , 39 , 1 , " " , "-" , "-" , "-" , -9.9
1121 , "PCCS1 217 G158.52-33.98 " , , 43.80417 , 20.19611 , 158.52335 , -33.98357 , "591.1+/-60.7" , "1271.6+/-336.4" , "1154+/-182.5" , "2081.6+/-385.1" , 0.7 , "Yes" , 35 , 2 , "PLCKERC217 G158.49-33.97" , "11.9+/-2.4" , "6.5+/-1.4" , "6.6+/-0.000" , 8.8
1122 , "PCCS1 217 G155.87-30.49 " , , 43.80875 , 24.33778 , 155.87606 , -30.49913 , "165+/-34.3" , "166.3+/-101.7" , "189.7+/-39.7" , "-" , 0.7 , "Not available" , 1 , 0 , " " , "-" , "-" , "-" , -9.9
1123 , "PCCS1 217 G159.31-34.91 " , , 43.8275 , 19.05667 , 159.31306 , -34.91917 , "341.2+/-51.3" , "1165.6+/-439" , "1375+/-145.9" , "-" , 0.7 , "Not available" , 31 , 2 , "PLCKERC217 G159.31-34.93" , "-" , "-" , "-" , -9.9
1124 , "PCCS1 217 G159.07-34.52 " , , 43.88667 , 19.49056 , 159.075 , -34.52779 , "1156.3+/-55.1" , "3619.8+/-1193.5" , "4077.1+/-482" , "2.0e+4+/-2303.7" , 0.7 , "Yes" , 37 , 2 , " " , "21.9+/-3.7" , "9.7+/-1.5" , "111+/-0.000" , 14.6
1125 , "PCCS1 217 G159.69-35.24 " , , 43.91083 , 18.61028 , 159.69849 , -35.24472 , "243.1+/-49.1" , "399.9+/-192.3" , "423.9+/-79.6" , "645.9+/-173.2" , 0.7 , "Yes" , 20 , 0 , " " , "14.3+/-0.8" , "5.8+/-1.9" , "59.2+/-0.000" , 9.1
1126 , "PCCS1 217 G158.56-33.84 " , , 43.91708 , 20.29361 , 158.56524 , -33.84375 , "326.3+/-61.8" , "438.7+/-536.7" , "651.4+/-196.5" , "2525.2+/-510.4" , 0.7 , "Yes" , 39 , 0 , " " , "16.3+/-3" , "6.7+/-1.7" , "122.2+/-0.000" , 10.4
1127 , "PCCS1 217 G152.27-25.01 " , , 43.94458 , 30.68444 , 152.27048 , -25.01 , "267.6+/-43.4" , "719.5+/-171.7" , "702.2+/-70.4" , "4321.2+/-347.8" , 0.7 , "Yes" , 3 , 1 , "PLCKERC217 G152.27-25.01" , "20.2+/-2.3" , "11.8+/-1.4" , "118.1+/-0.000" , 15.5
1128 , "PCCS1 217 G159.40-34.78 " , , 43.9775 , 19.12861 , 159.40732 , -34.78011 , "464.2+/-62.7" , "355.7+/-548.8" , "339.7+/-332.1" , "898.3+/-474.2" , 0.7 , "Yes" , 35 , 2 , " " , "14.7+/-0.8" , "6+/-3.9" , "166+/-0.000" , 9.3
1129 , "PCCS1 217 G158.93-34.19 " , , 43.97875 , 19.83083 , 158.93281 , -34.19692 , "690.9+/-56.8" , "2361+/-746.2" , "1600.8+/-371.2" , "4435.7+/-586.1" , 0.7 , "Yes" , 39 , 1 , " " , "14.9+/-1.4" , "6.1+/-1" , "56.7+/-0.000" , 9.5
