_id , 1whsp_name , other_name , BZcat_name , RA , Dec , WISE magnitudes , WISE mag2 , WISE mag3 , NVSS/FIRSTflux density , Redshift , Log(νpeak) , Log(peak flux) , γ-ray counterpart , Blazar type , Fermi γ-ray slope , TEV FOM, LII, BII
598 , "1WHSP J133612.11+231958" , "1RXSJ133611.7+232007" , "5BZBJ1336+2319 " , 204.0505 , 23.33303 , 0 , 13.4 , 0 , 13.8 , 0.267 , 16.1 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "14.82" , "79.19"
599 , "1WHSP J133647.21+602048" , "1RXSJ133645.8+60205 " , " -- " , 204.19675 , 60.34694 , 0 , 14.4 , 0 , 5.7 , 0.32 , ">15" , ">-12.9" , " -- " , "New blazar" , " -- " , 0.03 , "112.94" , "55.89"
600 , "1WHSP J133937.8+183059" , "PGC1561855 " , " -- " , 204.90754 , 18.51664 , 0 , 13.1 , 0 , 3.3 , 0.11 , 16.3 , -12.2 , " -- " , "New blazar" , " -- " , 0.13 , "357.61" , "75.96"
601 , "1WHSP J134029.81+441004" , "1RXSJ134029.9+441007" , "5BZBJ1340+4410 " , 205.12421 , 44.16778 , 0 , 13.6 , 0 , 57.3 , 0.54 , 17.3 , -11.9 , "3FGL J1340.6+4412 " , "Known blazar " , "1.9+/-0.25" , 0.25 , "96.04" , "70.31"
602 , "1WHSP J134042.01-041006" , " - " , " -- " , 205.17508 , -4.16856 , 0 , 13 , 0 , 27.2 , 0 , 15.3 , -11.9 , "3FGL J1340.6-0408 " , "Candidate blazar" , "2+/-0.13" , 0.25 , "325.61" , "56.51"
603 , "1WHSP J134105.1+395945" , "B31338+402 " , "5BZGJ1341+3959 " , 205.27125 , 39.99597 , 0 , 12.9 , 0 , 88.9 , 0.172 , 17.3 , -11.6 , "3FGL J1341.0+3955 " , "Known blazar " , "2.5+/-0.18" , 0.5 , "87.43" , "73.52"
604 , "1WHSP J134223.4-313557" , " - " , " -- " , 205.59754 , -31.59942 , 0 , 13.4 , 0 , 88.3 , 0 , 15.8 , -11.9 , " -- " , "Candidate blazar" , " -- " , 0.25 , "315.45" , "30.02"
605 , "1WHSP J134240.31+093911" , "1RXSJ134239.9+093915" , " -- " , 205.668 , 9.65319 , 0 , 14.5 , 0 , 2.5 , " > 0.6" , 15.7 , -12.3 , "3FGL J1342.7+0945 " , "New blazar" , "1.9+/-0.16" , 0.1 , "340.01" , "68.74"
606 , "1WHSP J134419.18+390655" , "1RXSJ134419.0+39070 " , " -- " , 206.07992 , 39.11528 , 0 , 15.4 , 0 , 6.9 , 0 , ">16" , ">-12.7" , " -- " , "Candidate blazar" , " -- " , 0.04 , "83.66" , "73.71"
607 , "1WHSP J134525.19+231038" , " - " , " -- " , 206.35496 , 23.17725 , 0 , 14.7 , 0 , 0.9 , 0.32 , 15.5 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "17.96" , "77.16"
608 , "1WHSP J134545.0+702903" , " - " , " -- " , 206.43754 , 70.48428 , 0 , 14.9 , 0 , 6.1 , 0 , 16 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "116.45" , "45.95"
609 , "1WHSP J134630.07+014219" , " - " , " -- " , 206.62533 , 1.70542 , 0 , 13.9 , 0 , 43.7 , 0 , 17.1 , -12.7 , " -- " , "Candidate blazar" , " -- " , 0.04 , "332.67" , "61.35"
610 , "1WHSP J134833.67-063508" , " - " , " -- " , 207.14033 , -6.58575 , 0 , 14.9 , 0 , 35.9 , 0 , 15.5 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "327.29" , "53.56"
611 , "1WHSP J134853.4+075647" , "BZBJ1348+0756 " , "5BZGJ1348+0756 " , 207.22254 , 7.94658 , 0 , 13 , 0 , 53.3 , 0.25 , 16.3 , -11.9 , " -- " , "Known blazar " , " -- " , 0.25 , "340.93" , "66.48"
612 , "1WHSP J135120.85+111453" , "1RXSJ135120.9+111458" , "5BZBJ1351+1114 " , 207.83688 , 11.24808 , 0 , 12.8 , 0 , 42.9 , " > 0.51" , 15.8 , -11.3 , "3FGL J1351.4+1115 " , "Known blazar " , "1.7+/-0.1" , 1 , "347.37" , "68.77"
613 , "1WHSP J135132.99-263318" , " - " , " -- " , 207.88746 , -26.55517 , 0 , 12.8 , 0 , 23.1 , 0 , 15.3 , -12 , " -- " , "Candidate blazar" , " -- " , 0.2 , "319.25" , "34.4"
614 , "1WHSP J135159.68+041212" , " - " , " -- " , 207.99867 , 4.20344 , 0 , 13.7 , 0 , 4.3 , 0.257 , 15.8 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "337.8" , "62.89"
615 , "1WHSP J135206.86+425237" , "SDSSJ13521+4252 " , " -- " , 208.02862 , 42.877 , 0 , 14.8 , 0 , 3.8 , " > 0.5" , 15.6 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "88.81" , "70"
616 , "1WHSP J135328.04+560056" , "1RXSJ135328.2+560102" , "5BZBJ1353+5600 " , 208.36687 , 56.01581 , 0 , 13.9 , 0 , 15 , "0.4?" , 16.3 , -11.8 , " -- " , "Known blazar " , " -- " , 0.32 , "106.04" , "59.03"
617 , "1WHSP J135345.17-393710" , " - " , " -- " , 208.43821 , -39.61964 , 0 , 14 , 0 , 42.6 , 0 , 16 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "315.79" , "21.68"
618 , "1WHSP J135908.8+332206" , " - " , " -- " , 209.78667 , 33.3685 , 0 , 14.5 , 0 , 6.4 , 0.442 , 15.7 , -12.9 , " -- " , "New blazar" , " -- " , 0.03 , "60.16" , "74.12"
619 , "1WHSP J140022.08-400823" , " - " , " -- " , 210.092 , -40.13989 , 0 , 13.7 , 0 , 6.9 , 0 , 15.9 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "316.95" , "20.84"
620 , "1WHSP J140108.76-232235" , "1RXSJ140108.9-232230" , " -- " , 210.28654 , -23.3765 , 0 , 12.5 , 0 , 8 , " > 0.34" , ">15" , ">-11.8" , " -- " , "New blazar" , " -- " , 0.32 , "323" , "36.76"
621 , "1WHSP J140117.76+250150" , "PGC1723360 " , " -- " , 210.324 , 25.03083 , 0 , 14 , 0 , 1.4 , 0 , 15.8 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "29.23" , "74.18"
622 , "1WHSP J140136.78+135003" , "ROXAJ140136.4+135006" , " -- " , 210.40325 , 13.83436 , 0 , 14.6 , 0 , 8.6 , 0.211 , "17.6?" , "-12.6?" , " -- " , "Known blazar " , " -- " , 0.05 , "357.35" , "68.9"
623 , "1WHSP J140203.83+674104" , " - " , " -- " , 210.516 , 67.68461 , 0 , 14.3 , 0 , 11.7 , 0 , 15.6 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "113" , "48.06"
624 , "1WHSP J140350.28+243304" , "SDSSJ140350.28+24330" , " -- " , 210.95954 , 24.55133 , 0 , 14.6 , 0 , 7 , 0.34 , 16.9 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "27.98" , "73.52"
625 , "1WHSP J140449.61+655431" , "1RXSJ140450.2+655433" , "5BZBJ1404+6554 " , 211.20671 , 65.90875 , 0 , 13.7 , 0 , 15.5 , 0.363 , 16.6 , -12 , "3FGL J1404.8+6554 " , "Known blazar " , "2.1+/-0.14" , 0.2 , "111.5" , "49.56"
626 , "1WHSP J140450.89+040202" , "1RXSJ140451.2+040206" , "5BZBJ1404+0402 " , 211.21208 , 4.03394 , 0 , 12.8 , 0 , 42.4 , " > 0.37" , 15.7 , -11.2 , "3FGL J1404.8+0401 " , "Known blazar " , "2+/-0.11" , 1.26 , "343.32" , "61"
627 , "1WHSP J140519.62+305351" , "1RXSJ140519.5+30540 " , " -- " , 211.33179 , 30.89767 , 0 , 14.6 , 0 , 6.9 , 0.34 , 15.5 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "50.46" , "73.43"
628 , "1WHSP J140548.52-133345" , "PGC936277 " , " -- " , 211.45217 , -13.56275 , 0 , 12.8 , 0 , 9 , "0.11?" , 17 , -12.1 , " -- " , "New blazar" , " -- " , 0.16 , "329.16" , "45.48"
629 , "1WHSP J140630.01-393509" , "SHBLJ140630.3-39350 " , "5BZBJ1406-3935 " , 211.62508 , -39.58592 , 0 , 14.6 , 0 , 12.4 , 0.37 , ">17.5" , ">-11.9" , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.25 , "318.33" , "21.02"
630 , "1WHSP J140630.18+123620" , "SHBLJ140630.1+12363 " , "5BZBJ1406+1236 " , 211.62579 , 12.60572 , 0 , 14.6 , 0 , 6.3 , " > 0.7" , "15?" , "-12?" , " -- " , "Known blazar " , " -- " , 0.2 , "357.04" , "67.2"
631 , "1WHSP J140641.4+481824" , "SDSSJ140641.39+48182" , " -- " , 211.6725 , 48.30692 , 0 , 15 , 0 , 7.4 , "0.098?" , 15.6 , -12.5 , " -- " , "New blazar" , " -- " , 0.06 , "93.32" , "64.26"
632 , "1WHSP J140642.73+530833" , "BZBJ1406+5308 " , "5BZBJ1406+5308 " , 211.67808 , 53.14275 , 0 , 14.6 , 0 , 11.4 , 0.458 , 16.1 , -12.8 , " -- " , "Known blazar " , " -- " , 0.03 , "99.81" , "60.47"
633 , "1WHSP J140653.54+272606" , "1RXSJ140653.3+272609" , " -- " , 211.72312 , 27.43511 , 0 , 13.7 , 0 , 7.7 , 0.203 , 15.7 , -12.2 , " -- " , "New blazar" , " -- " , 0.13 , "38.31" , "73.24"
634 , "1WHSP J140659.18+164207" , "SHBLJ140659.1+16420 " , "5BZBJ1406+1642 " , 211.74662 , 16.70217 , 0 , 14.2 , 0 , 8.4 , " > 0.54" , 16.8 , -11.7 , "3FGL J1406.6+1644 " , "Known blazar " , "1.6+/-0.21" , 0.4 , "6" , "69.65"
635 , "1WHSP J140713.08-070939" , " - " , " -- " , 211.80454 , -7.16089 , 0 , 14.4 , 0 , 7.5 , 0 , 16.3 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "333.8" , "51.11"
636 , "1WHSP J140919.11+135240" , "SHBLJ140918.9+13525 " , "5BZBJ1409+1352 " , 212.32963 , 13.87783 , 0 , 14.4 , 0 , 7.3 , 0.58 , "16.6?" , "-12.1?" , " -- " , "Known blazar " , " -- " , 0.16 , "0.71" , "67.51"
637 , "1WHSP J140923.5+593940" , "1RXSJ140923.6+593943" , "5BZBJ1409+5939 " , 212.34792 , 59.66125 , 0 , 13.9 , 0 , 36.6 , 0.495 , 16 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "105.92" , "54.81"
638 , "1WHSP J141029.56+282055" , "RXSJ14104+2821 " , "5BZBJ1410+2820 " , 212.62317 , 28.34881 , 0 , 13 , 0 , 28.9 , " > 0.54" , 15.8 , -11.6 , "3FGL J1410.4+2821 " , "Known blazar " , "2+/-0.16" , 0.5 , "41.51" , "72.48"
639 , "1WHSP J141030.83+610012" , "1RXSJ141031.6+610020" , "5BZBJ1410+6100 " , 212.62846 , 61.00353 , 0 , 14.6 , 0 , 11.6 , 0.384 , 17.6 , -12.3 , " -- " , "Known blazar " , " -- " , 0.1 , "106.89" , "53.59"
640 , "1WHSP J141140.56+340424" , "1RXSJ141141.1+340428" , "5BZBJ1411+3404 " , 212.919 , 34.0735 , 0 , 14 , 0 , 70.1 , 0.421 , 15.7 , -12.5 , " -- " , "Known blazar " , " -- " , 0.06 , "59.77" , "71.43"
641 , "1WHSP J141335.63+230957" , " - " , " -- " , 213.39846 , 23.16597 , 0 , 15.2 , 0 , 6.2 , 0 , 15.2 , -12.7 , " -- " , "Candidate blazar" , " -- " , 0.04 , "25.42" , "71.01"
642 , "1WHSP J141358.4+764455" , "1RXSJ141358.3+764456" , " -- " , 213.49337 , 76.74869 , 0 , 12.1 , 0 , 7.3 , 0 , ">15" , ">-12" , " -- " , "Candidate blazar" , " -- " , 0.2 , "116.93" , "39.4"
643 , "1WHSP J141409.27+343058" , "1RXSJ141409.9+34305 " , "5BZGJ1414+3430 " , 213.53863 , 34.51614 , 0 , 14.1 , 0 , 4.8 , 0 , 15.7 , -12.4 , " -- " , "Known blazar " , " -- " , 0.08 , "60.63" , "70.81"
644 , "1WHSP J141446.2+163907" , "1RXSJ141445.9+16391 " , " -- " , 213.69254 , 16.65206 , 0 , 15 , 0 , 6.8 , 0 , 17.1 , -12.8 , " -- " , "Candidate blazar" , " -- " , 0.03 , "8.7" , "68.06"
645 , "1WHSP J141756.66+254325" , "SHBLJ141756.8+25432 " , "5BZBJ1417+2543 " , 214.48612 , 25.72386 , 0 , 12.7 , 0 , 89.7 , 0.24 , 17.2 , -11 , "3FGL J1417.8+2540 " , "WISE extended" , "2.2+/-0.19" , 2 , "33.68" , "70.6"
646 , "1WHSP J141826.33-023333" , "SDSSJ14184-0233 " , "5BZBJ1418-0233 " , 214.60971 , -2.55944 , 0 , 11 , 0 , 34.7 , " > 0.356" , 15.5 , -11 , "3FGL J1418.4-0233 " , "WISE extended" , "1.5+/-0.08" , 2 , "341.58" , "53.65"
647 , "1WHSP J141900.3+773229" , "1RXSJ141901.8+773229" , "5BZBJ1419+7732 " , 214.75129 , 77.54147 , 0 , 13.2 , 0 , 8.3 , " > 0.27" , 16 , -11.7 , "3FGL J1418.9+7731 " , "Known blazar " , "1.9+/-0.11" , 0.4 , "117.02" , "38.56"
648 , "1WHSP J141905.08+133346" , " - " , " -- " , 214.77117 , 13.56283 , 0 , 15 , 0 , 13.2 , 0 , 16.9 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "3.75" , "65.44"
649 , "1WHSP J142238.87+580155" , "SHBLJ142239.1+58015 " , "5BZBJ1422+5801 " , 215.66196 , 58.03211 , 0 , 13.9 , 0 , 13.3 , 0.638 , 17.5 , -11.1 , "3FGL J1422.8+5801 " , "Known blazar " , "2+/-0.22" , 1.58 , "101.85" , "55.2"
650 , "1WHSP J142421.19+370552" , "1RXSJ142421.3+370554" , "5BZGJ1424+3705 " , 216.08833 , 37.09803 , 0 , 13.6 , 0 , 79.2 , 0.29 , 16.3 , -12.4 , " -- " , "Known blazar " , " -- " , 0.08 , "65.71" , "68.02"
651 , "1WHSP J142422.91+343356" , "1RXSJ142422.9+343407" , "5BZBJ1424+3433 " , 216.09546 , 34.56575 , 0 , 14.4 , 0 , 10.1 , 0.576 , 16.6 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "59.13" , "68.77"
652 , "1WHSP J142452.68-143101" , "1RXSJ142452.2-14311 " , " -- " , 216.2195 , -14.51706 , 0 , 14.4 , 0 , 4.7 , 0 , 15.7 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "334.35" , "42.58"
653 , "1WHSP J142645.52+241523" , "SDSSJ142645.52+24152" , "5BZBJ1426+2415 " , 216.68967 , 24.25642 , 0 , 14.1 , 0 , 6.5 , " > 0.7" , 16.3 , -12.1 , " -- " , "Known blazar " , " -- " , 0.16 , "30.64" , "68.36"
654 , "1WHSP J142700.38+234800" , "PKS1424+240 " , "5BZBJ1427+2348 " , 216.75162 , 23.8 , 0 , 9.3 , 0 , 430.2 , " > 0.604" , 15.4 , -10.3 , "3FGL J1427.0+2347 " , "In TeVCAT but not 1WHSP" , "1.8+/-0.02" , 10 , "29.48" , "68.2"
655 , "1WHSP J142710.51+054130" , "1RXSJ142710.9+054139" , " -- " , 216.79383 , 5.69181 , 0 , 14 , 0 , 22.2 , 0 , 16.2 , -12.1 , " -- " , "New blazar" , " -- " , 0.16 , "353.96" , "58.72"
656 , "1WHSP J142739.59-252102" , "SHBLJ14276-2521 " , " -- " , 216.91496 , -25.35081 , 0 , 13.2 , 0 , 3.7 , 0.31 , ">17" , ">-11.8" , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.32 , "328.86" , "32.62"
657 , "1WHSP J142745.89+390832" , "BZBJ1427+3908 " , "5BZGJ1427+3908 " , 216.94125 , 39.14225 , 0 , 14.5 , 0 , 7.4 , 0.165 , 15.4 , -12.4 , " -- " , "Known blazar " , " -- " , 0.08 , "69.98" , "66.63"
658 , "1WHSP J142832.62+424020" , "SHBLJ142832.6+42402 " , "5BZBJ1428+4240 " , 217.13592 , 42.6725 , 0 , 12.2 , 0 , 58.9 , 0.129 , 18 , -10.7 , "3FGL J1428.5+4240 " , "Known blazar " , "1.6+/-0.09" , 3.98 , "77.48" , "64.9"
659 , "1WHSP J142918.17-013854" , " - " , " -- " , 217.32571 , -1.64836 , 0 , 14.8 , 0 , 15.8 , 0 , 17.3 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "346.15" , "52.8"
660 , "1WHSP J143109.59+271020" , "1RXSJ143109.5+271027" , " -- " , 217.79 , 27.17231 , 0 , 14.2 , 0 , 23 , 0.2 , 16 , -12.4 , " -- " , "New blazar" , " -- " , 0.08 , "38.79" , "67.85"
661 , "1WHSP J143211.62+764355" , "1RXSJ143212.9+76440 " , " -- " , 218.04842 , 76.73219 , 0 , 14.6 , 0 , 14 , 0 , 15.9 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "115.71" , "38.95"
662 , "1WHSP J143327.6+244117" , "1RXSJ143328.3+244124" , "5BZBJ1433+2441 " , 218.365 , 24.68822 , 0 , 13.7 , 0 , 19.3 , " > 0.62" , 15.7 , -12.2 , " -- " , "Known blazar " , " -- " , 0.13 , "32.6" , "66.96"
663 , "1WHSP J143657.76+563925" , "1RXSJ143658.7+563934" , "5BZBJ1436+5639 " , 219.24067 , 56.65708 , 0 , 13.8 , 0 , 21.4 , " > 0.43" , 16.8 , -11.6 , "3FGL J1436.8+5639 " , "Known blazar " , "2+/-0.13" , 0.5 , "97.72" , "55"
664 , "1WHSP J143803.22-031511" , " - " , " -- " , 219.51342 , -3.25328 , 0 , 14 , 0 , 5 , 0 , ">16" , ">-12.6" , " -- " , "Candidate blazar" , " -- " , 0.05 , "347.32" , "50.19"
665 , "1WHSP J143824.04+085724" , "1RXSJ143823.8+08572 " , " -- " , 219.60017 , 8.95683 , 0 , 15 , 0 , 58.7 , 0 , "15.4?" , "-12.7?" , " -- " , "Candidate blazar" , " -- " , 0.04 , "2.25" , "58.88"
666 , "1WHSP J143825.57+120418" , "BZBJ1438+1204 " , "5BZBJ1438+1204 " , 219.60658 , 12.07189 , 0 , 13.6 , 0 , 31.7 , 0 , 16.3 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "7.2" , "60.75"
667 , "1WHSP J143917.47+393242" , "SHBLJ143917.7+39324 " , "5BZBJ1439+3932 " , 219.82283 , 39.54522 , 0 , 11.9 , 0 , 42.9 , 0.344 , 15.9 , -11.2 , "3FGL J1439.2+3931 " , "Known blazar " , "1.8+/-0.11" , 1.26 , "68.84" , "64.42"
668 , "1WHSP J143921.22-124312" , " - " , " -- " , 219.83842 , -12.72014 , 0 , 14.2 , 0 , 2.8 , 0 , 15.9 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "339.69" , "42.31"
669 , "1WHSP J143924.41+390411" , " - " , " -- " , 219.85175 , 39.06981 , 0 , 13.8 , 0 , 2.4 , 0.17 , 15.5 , -12.4 , " -- " , "New blazar" , " -- " , 0.08 , "67.79" , "64.56"
670 , "1WHSP J144248.24+120040" , "1RXSJ144248.5+120042" , "5BZBJ1442+1200 " , 220.701 , 12.01119 , 0 , 12.5 , 0 , 69.3 , 0.16 , 17.12 , -11.16 , "3FGL J1442.8+1200 " , "WISE extended" , "1.8+/-0.12" , 1.38 , "8.32" , "59.83"
671 , "1WHSP J144434.91+633606" , "BZBJ1444+6336 " , "5BZGJ1444+6336 " , 221.1455 , 63.60169 , 0 , 14.2 , 0 , 19 , 0.297 , 17.4 , -12.1 , " -- " , "Known blazar " , " -- " , 0.16 , "104.12" , "49.19"
672 , "1WHSP J144503.77+080202" , " - " , " -- " , 221.26571 , 8.03389 , 0 , 14.9 , 0 , 3.5 , 0 , ">17" , ">-12.3" , " -- " , "Candidate blazar" , " -- " , 0.1 , "2.85" , "57.02"
673 , "1WHSP J144506.24-032612" , "SHBLJ144505.9-03261 " , "5BZBJ1445-0326 " , 221.276 , -3.43681 , 0 , 12.6 , 0 , 21.8 , " > 0.31" , 15.6 , -11.6 , "3FGL J1445.0-0328 " , "Known blazar " , "2+/-0.12" , 0.5 , "349.24" , "48.93"
674 , "1WHSP J144644.82-182925" , " - " , " -- " , 221.68679 , -18.49031 , 0 , 14.1 , 0 , 25.7 , 0 , 16.2 , -12.2 , "3FGL J1446.8-1831 " , "Candidate blazar" , "1.7+/-0.21" , 0.13 , "337.6" , "36.49"
675 , "1WHSP J144800.59+360831" , "1RXSJ144801.0+360833" , "5BZBJ1448+3608 " , 222.00246 , 36.142 , 0 , 12.2 , 0 , 36.3 , 0 , 15.4 , -11.3 , "3FGL J1448.0+3608 " , "Known blazar " , "1.8+/-0.06" , 1 , "60.26" , "63.72"
676 , "1WHSP J144941.88-091000" , " - " , " -- " , 222.42454 , -9.16678 , 0 , 13.2 , 0 , 39.7 , 0 , 15.8 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "345.33" , "43.75"
677 , "1WHSP J145044.46-065005" , "1RXSJ145045.0-06500 " , " -- " , 222.68525 , -6.83492 , 0 , 14.5 , 0 , 7.3 , 0 , 16.1 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "347.65" , "45.42"
678 , "1WHSP J145127.71+635419" , "BZBJ1451+6354 " , "5BZBJ1451+6354 " , 222.8655 , 63.90536 , 0 , 14 , 0 , 10.1 , 0.65 , "17.6?" , "-12?" , "3FGL J1451.2+6355 " , "Known blazar " , "1.9+/-0.2" , 0.2 , "103.55" , "48.46"
679 , "1WHSP J145234.18+461728" , " - " , " -- " , 223.14242 , 46.29128 , 0 , 13.9 , 0 , 8 , 0.256 , 15.8 , -12.5 , " -- " , "New blazar" , " -- " , 0.06 , "79.74" , "59.39"
680 , "1WHSP J145400.88-120154" , " - " , " -- " , 223.50367 , -12.03169 , 0 , 12.9 , 0 , 8 , 0 , 15.2 , -12 , " -- " , "Candidate blazar" , " -- " , 0.2 , "344.14" , "40.82"
681 , "1WHSP J145603.61+504826" , "RXSJ14560+5048 " , "5BZBJ1456+5048 " , 224.01508 , 50.80725 , 0 , 14.6 , 0 , 4.4 , " > 0.49" , 17.3 , -11.7 , " -- " , "Known blazar " , " -- " , 0.4 , "86.51" , "56.58"
682 , "1WHSP J145631.55+635035" , "1RXSJ145632.3+635039" , " -- " , 224.1315 , 63.84333 , 0 , 14.3 , 0 , 2 , 0 , 15.8 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "102.88" , "48.12"
683 , "1WHSP J145820.77+412101" , " - " , " -- " , 224.58658 , 41.35053 , 0 , 13.4 , 0 , 20.2 , 0.17 , 15.5 , -12.4 , " -- " , "New blazar" , " -- " , 0.08 , "69.87" , "60.4"
684 , "1WHSP J150101.83+223806" , "1WGAJ1501.0+2238 " , "5BZBJ1501+2238 " , 225.25763 , 22.63511 , 0 , 10.9 , 0 , 32.5 , 0.235 , 15.1 , -11 , "3FGL J1500.9+2238 " , "Known blazar " , "1.9+/-0.06" , 2 , "31.44" , "60.35"
685 , "1WHSP J150224.13+165850" , " - " , " -- " , 225.60058 , 16.98069 , 0 , 13.9 , 0 , 13.1 , 0.191 , 15.5 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "21.25" , "58.11"
686 , "1WHSP J150340.67-154113" , "BZBJ1503-1541 " , "5BZBJ1503-1541 " , 225.91946 , -15.68722 , 0 , 13.1 , 0 , 5.9 , " > 0.38" , 17.6 , -10.9 , "3FGL J1503.7-1540 " , "Known blazar " , "1.8+/-0.09" , 2.51 , "343.72" , "36.49"
687 , "1WHSP J150425.64-004742" , "1RXSJ150425.4-00474 " , " -- " , 226.10687 , -0.795 , 0 , 14.1 , 0 , 26.7 , 0 , 15.3 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "357.24" , "47.55"
688 , "1WHSP J150426.74+302405" , " - " , " -- " , 226.11142 , 30.40147 , 0 , 14.7 , 0 , 8.3 , 0 , 15.8 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "47.33" , "60.77"
689 , "1WHSP J150525.4-824231" , " - " , " -- " , 226.35587 , -82.70864 , 0 , 14.3 , 0 , 34.8 , 0 , 17.3 , -12.1 , "3FGL J1504.5-8242 " , "Candidate blazar" , "2.3+/-0.17" , 0.16 , "307.23" , "-20.99"
690 , "1WHSP J150554.59+101123" , " - " , " -- " , 226.4775 , 10.18986 , 0 , 14.4 , 0 , 1.4 , 0 , ">17" , ">-12.8" , " -- " , "Candidate blazar" , " -- " , 0.03 , "11.28" , "54.1"
691 , "1WHSP J150637.11-054004" , "SHBLJ15066-0540 " , "5BZBJ1506-0540 " , 226.65463 , -5.66797 , 0 , 14.6 , 0 , 15.3 , 0.51 , 17.1 , -12 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.2 , "352.89" , "43.7"
692 , "1WHSP J150654.76-215925" , "PGC820816 " , " -- " , 226.72817 , -21.99042 , 0 , 13.3 , 0 , 5.4 , "0.13?" , ">15" , ">-12.2" , " -- " , "New blazar" , " -- " , 0.13 , "339.98" , "30.96"
693 , "1WHSP J150716.42+172103" , " - " , " -- " , 226.81842 , 17.35092 , 0 , 13.9 , 0 , 23.5 , 0.565 , 15.7 , -12.3 , "3FGL J1507.4+1725 " , "New blazar" , "1.8+/-0.2" , 0.1 , "22.76" , "57.2"
694 , "1WHSP J150842.68+270908" , "RXSJ15087+2709 " , "5BZBJ1508+2709 " , 227.17787 , 27.1525 , 0 , 13.2 , 0 , 40.1 , 0.27 , 17.8 , -11.4 , "3FGL J1508.6+2709 " , "WISE extended" , "1.7+/-0.21" , 0.79 , "40.99" , "59.55"
695 , "1WHSP J151041.11+333504" , "SHBLJ151040.8+33351 " , "5BZGJ1510+3335 " , 227.67133 , 33.58464 , 0 , 13 , 0 , 9.1 , 0.114 , 17.7 , -11.3 , " -- " , "Known blazar " , " -- " , 1 , "53.7" , "59.42"
696 , "1WHSP J151136.89-165326" , " - " , " -- " , 227.90375 , -16.89078 , 0 , 13.4 , 0 , 22.4 , " > 0.56" , 15.8 , -12 , " -- " , "New blazar" , " -- " , 0.2 , "344.67" , "34.38"
697 , "1WHSP J151148.56-051346" , " - " , " -- " , 227.95237 , -5.22967 , 0 , 13.2 , 0 , 17.5 , 0 , 17.2 , -11.2 , "3FGL J1511.8-0513 " , "Candidate blazar" , "2+/-0.11" , 1.26 , "354.59" , "43.12"
698 , "1WHSP J151154.89+562936" , "SDSSJ151154.8+5629 " , " -- " , 227.97871 , 56.49347 , 0 , 15.2 , 0 , 3.8 , 0.56 , 17 , -13 , " -- " , "New blazar" , " -- " , 0.02 , "92.29" , "51.45"
699 , "1WHSP J151212.74-225508" , "6dFJ151212.7-22550 " , " -- " , 228.05312 , -22.919 , 0 , 13 , 0 , 19.3 , 0 , 15.6 , -11.7 , "3FGL J1512.2-2255 " , "Candidate blazar" , "1.9+/-0.12" , 0.4 , "340.51" , "29.49"
700 , "1WHSP J151433.74+190319" , "BZBJ1514+1903 " , "5BZBJ1514+1903 " , 228.64062 , 19.05544 , 0 , 14.5 , 0 , 7.1 , " > 0.54" , 15.5 , -12.5 , " -- " , "Known blazar " , " -- " , 0.06 , "26.82" , "56.23"
701 , "1WHSP J151549.81-305817" , " - " , " -- " , 228.95758 , -30.97147 , 0 , 13.4 , 0 , 6.3 , 0 , 15.5 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "336.06" , "22.45"
