_id , pccs1f30_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
353 , "PCCS1 030 G171.09+17.94 "  ,, 101.62667 , 44.84889 , 171.093 , 17.939 , "2749.1+/-129.4" , "2556.5+/-423.7" , "2561.8+/-48.9" , "2571.9+/-60.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G171.09+17.92" , "36+/-0.9" , "26.8+/-0.7" , "30.3+/-3.2" , 31.1
354 , "PCCS1 030 G228.49-08.61 "  ,, 102.11417 , -17.71806 , 228.491 , -8.615 , "821.3+/-118.5" , "538.3+/-318.3" , "1940.4+/-53.7" , "410.9+/-77.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G228.54-08.61" , "29.2+/-5.7" , "20+/-3.9" , "39.2+/-19.8" , 24.2
355 , "PCCS1 030 G227.69-07.71 "  ,, 102.6025 , -16.61333 , 227.694 , -7.712 , "1815.1+/-119.7" , "2174+/-331.6" , "1940.4+/-53.7" , "2283.9+/-78.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G227.71-07.71" , "45.6+/-1.8" , "29.1+/-1.1" , "10.6+/-3" , 36.5
356 , "PCCS1 030 G267.49-22.78 "  ,, 102.63958 , -57.68306 , 267.49399 , -22.779 , "342.9+/-84.9" , "526.8+/-185" , "230+/-29.7" , "625.8+/-58.7" , 1.8 , "No" , 0 , 2 , " " , "73.6+/-7.7" , "30.3+/-3.5" , "133.1+/-3.9" , 47.2
357 , "PCCS1 030 G155.88+23.17 "  ,, 102.66708 , 59.99889 , 155.879 , 23.166 , "604.3+/-112.7" , "461.9+/-259.3" , "-" , "557.9+/-55" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G155.88+23.16" , "44.5+/-4.8" , "22.7+/-2.4" , "14+/-5.6" , 31.8
358 , "PCCS1 030 G179.27+16.37 "  ,, 103.45833 , 37.00333 , 179.26801 , 16.372 , "531.7+/-111.3" , "554.1+/-316.5" , "407.2+/-45.3" , "559+/-60.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G179.29+16.35" , "36.2+/-4.3" , "29.2+/-3.5" , "41.2+/-20.5" , 32.5
359 , "PCCS1 030 G216.41-00.50 "  ,, 104.00625 , -3.32611 , 216.41499 , -0.497 , "1167+/-140.6" , "-" , "1195.4+/-80.7" , "706.2+/-103.8" , 1.8 , "No" , 0 , 1 , " " , "46.4+/-1.2" , "18.6+/-3.3" , "41.1+/-6.5" , 29.4
360 , "PCCS1 030 G218.14-00.41 "  ,, 104.87833 , -4.82194 , 218.14301 , -0.406 , "1307.2+/-141.7" , "1577.4+/-605.3" , "1413.4+/-64.2" , "1719.9+/-116.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G218.13-00.38" , "57.8+/-4.6" , "29.6+/-2.4" , "30.8+/-3.9" , 41.3
361 , "PCCS1 030 G198.50+09.57 "  ,, 105.01083 , 17.12972 , 198.49899 , 9.569 , "1382.3+/-114.8" , "1761+/-478.7" , "1529.4+/-47.3" , "2227.7+/-79.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G198.53+09.58" , "53.5+/-2.3" , "32.7+/-1.4" , "47.7+/-2.8" , 41.8
362 , "PCCS1 030 G256.87-17.71 "  ,, 105.42375 , -46.63417 , 256.871 , -17.707 , "796.3+/-100.6" , "1087.2+/-197.8" , "985.8+/-37.3" , "1389.9+/-47.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G256.87-17.72" , "48.4+/-1.9" , "33.4+/-1.4" , "17.2+/-3.7" , 40.2
363 , "PCCS1 030 G223.75-01.86 "  ,, 106.16042 , -10.475 , 223.752 , -1.863 , "2451.2+/-231.1" , "1.1e+4+/-3821.9" , "1.1e+4+/-298.2" , "2.2e+4+/-1279.4" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G223.68-01.88" , "87.8+/-8" , "46+/-4.1" , "12.7+/-3.4" , 63.5
364 , "PCCS1 030 G225.36-02.68 "  ,, 106.16542 , -12.27722 , 225.358 , -2.683 , "1418.4+/-253.4" , "6346.1+/-1045.1" , "9657.3+/-318.3" , "5804+/-699.7" , 1.8 , "No" , 0 , 1 , " " , "77.6+/-7.1" , "31.7+/-5.1" , "25.6+/-5.4" , 49.6
365 , "PCCS1 030 G224.36-02.03 "  ,, 106.2975 , -11.0925 , 224.36301 , -2.026 , "2120.5+/-219.6" , "1.2e+4+/-3099.4" , "1.1e+4+/-298.2" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
366 , "PCCS1 030 G218.85+01.83 "  ,, 107.19708 , -4.42722 , 218.85201 , 1.829 , "619.3+/-127.4" , "923.7+/-385.8" , "-" , "957.1+/-68.1" , 1.8 , "No" , 0 , 2 , " " , "40.7+/-3.2" , "29.7+/-2.4" , "28.4+/-9.1" , 34.7
367 , "PCCS1 030 G247.54-12.27 "  ,, 107.40625 , -36.21528 , 247.53999 , -12.268 , "912.9+/-125.7" , "2386.3+/-393.2" , "1842.1+/-56.3" , "5430.2+/-145.1" , 1.8 , "Yes" , 0 , 2 , " " , "83.7+/-3.2" , "44.4+/-1.7" , "28.1+/-1.6" , 61
368 , "PCCS1 030 G231.48-04.41 "  ,, 107.47208 , -18.50361 , 231.48399 , -4.407 , "2818.9+/-145" , "3098.2+/-545.6" , "2950.5+/-61.8" , "3100.2+/-85.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G231.48-04.43" , "37.1+/-1.1" , "29.6+/-0.9" , "40+/-5" , 33.1
369 , "PCCS1 030 G136.88+27.45 "  ,, 107.55375 , 77.60472 , 136.882 , 27.451 , "430.4+/-103.2" , "479.6+/-227.2" , "266.8+/-37.2" , "542.5+/-54.1" , 1.8 , "No" , 0 , 0 , " " , "45.4+/-5.2" , "31.8+/-3.7" , "112.1+/-11.3" , 38
370 , "PCCS1 030 G197.68+13.61 "  ,, 108.51 , 19.56583 , 197.67599 , 13.608 , "488.3+/-119" , "857.6+/-298.8" , "550+/-47.8" , "1578+/-103.7" , 1.8 , "Yes" , 0 , 1 , " " , "68.4+/-6.1" , "43.1+/-4.1" , "149.7+/-5.6" , 54.3
371 , "PCCS1 030 G172.10+23.33 "  ,, 109.32583 , 45.64 , 172.097 , 23.334 , "678.1+/-126.1" , "1057.9+/-306.1" , "354.7+/-50.4" , "1779.6+/-99.9" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G172.14+23.38" , "53.1+/-4.3" , "51.5+/-4.2" , "177.3+/-76" , 52.3
372 , "PCCS1 030 G227.74-00.11 "  ,, 109.6325 , -13.19389 , 227.735 , -0.108 , "2748.1+/-186.4" , "4264.6+/-424.6" , "3625+/-57" , "4478.8+/-73.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G227.72-00.07" , "40.4+/-0.8" , "33.4+/-0.6" , "40.1+/-3.5" , 36.7
373 , "PCCS1 030 G235.58-04.14 "  ,, 109.72583 , -22.00417 , 235.576 , -4.14 , "1094+/-168.9" , "3292.9+/-538.9" , "2637.4+/-79.2" , "5244.4+/-124.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G235.53-04.12" , "52.8+/-1.8" , "50.1+/-1.7" , "114.1+/-19.1" , 51.4
374 , "PCCS1 030 G185.06+19.87 "  ,, 109.85208 , 33.10722 , 185.064 , 19.866 , "702.9+/-108.7" , "729.2+/-372" , "641.8+/-42.9" , "974.6+/-67" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G185.06+19.85" , "56.1+/-4.4" , "26.7+/-2.1" , "7.2+/-3.5" , 38.7
375 , "PCCS1 030 G143.98+28.02 "  ,, 110.48625 , 71.34528 , 143.979 , 28.022 , "2642.9+/-112.8" , "2912.6+/-243.3" , "2765.7+/-43.1" , "3073.5+/-56" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G143.98+28.03" , "40.9+/-0.8" , "29.2+/-0.6" , "28.3+/-2.2" , 34.6
376 , "PCCS1 030 G239.46-04.83 "  ,, 111.02792 , -25.7475 , 239.455 , -4.829 , "1540.5+/-155.8" , "3601.6+/-1026.3" , "3047.6+/-102" , "8657.3+/-324" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G239.47-04.86" , "91.6+/-4.8" , "44.5+/-2.4" , "35.6+/-1.9" , 63.9
377 , "PCCS1 030 G223.09+03.99 "  ,, 111.095 , -7.1775 , 223.09399 , 3.986 , "731.3+/-117.6" , "898.2+/-346.8" , "751.3+/-56.2" , "1161+/-89.6" , 1.8 , "No" , 0 , 2 , " " , "60+/-5.5" , "30.9+/-2.9" , "47+/-4.5" , 43.1
378 , "PCCS1 030 G135.11+28.18 "  ,, 111.2475 , 79.16806 , 135.108 , 28.181 , "549.7+/-107.5" , "528.9+/-298" , "431.5+/-40.5" , "1255.1+/-96" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G135.08+28.22" , "85.9+/-2.3" , "34.9+/-3.6" , "95.7+/-3.5" , 54.7
379 , "PCCS1 030 G203.69+13.94 "  ,, 111.365 , 14.39583 , 203.686 , 13.938 , "667.2+/-105.1" , "571.4+/-369.1" , "342.3+/-45.9" , "1239.5+/-82.2" , 1.8 , "No" , 0 , 2 , " " , "75.8+/-1.9" , "30.8+/-2.6" , "54.3+/-2.9" , 48.3
380 , "PCCS1 030 G217.71+07.24 "  ,, 111.48167 , -0.92361 , 217.714 , 7.242 , "3491.1+/-120.3" , "3093.3+/-403.8" , "3109.7+/-56.9" , "3236.3+/-76.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G217.69+07.21" , "37.6+/-1" , "26.7+/-0.7" , "33.6+/-2.7" , 31.7
381 , "PCCS1 030 G148.13+28.35 "  ,, 111.88083 , 67.70611 , 148.12801 , 28.349 , "488+/-112.8" , "666.2+/-339.9" , "442.7+/-38.8" , "765.7+/-55" , 1.8 , "No" , 0 , 2 , " " , "42.4+/-3.5" , "33.8+/-2.8" , "67.6+/-12.8" , 37.9
382 , "PCCS1 030 G155.16+27.93 "  ,, 112.02667 , 61.49583 , 155.15601 , 27.929 , "461+/-103" , "576.7+/-271.1" , "413.4+/-40.8" , "505.7+/-57.3" , 1.8 , "No" , 0 , 2 , " " , "45+/-5.6" , "24.9+/-3.1" , "30.9+/-7.4" , 33.5
383 , "PCCS1 030 G249.67-08.77 "  ,, 112.45125 , -36.56083 , 249.67101 , -8.772 , "733.4+/-153.6" , "1648.5+/-477.7" , "1591.6+/-76.2" , "5284.9+/-246.3" , 1.8 , "Yes" , 0 , 2 , " " , "80.9+/-5.6" , "58.6+/-4.4" , "151.6+/-4.7" , 68.8
384 , "PCCS1 030 G233.97-00.27 "  ,, 112.55833 , -18.75806 , 233.967 , -0.267 , "2029.1+/-195.1" , "7122.5+/-1035.8" , "6200+/-133.3" , "1.1e+4+/-303.8" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G234.24-00.34" , "70.9+/-2.5" , "36.7+/-1.3" , "12.4+/-1.6" , 51
385 , "PCCS1 030 G227.78+03.13 "  ,, 112.57792 , -11.69917 , 227.778 , 3.133 , "6519.1+/-157" , "6749.8+/-350" , "6525.6+/-55.6" , "6781.2+/-60" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G227.78+03.10" , "37.3+/-0.4" , "28.5+/-0.3" , "37.7+/-1.3" , 32.6
386 , "PCCS1 030 G259.28-13.37 "  ,, 112.59667 , -47.05139 , 259.284 , -13.368 , "570.3+/-123.7" , "2450.4+/-548.5" , "1800.1+/-62.7" , "4097.4+/-187.1" , 1.8 , "Yes" , 0 , 0 , " " , "69.3+/-4.7" , "48.6+/-3.5" , "70.1+/-5.7" , 58
387 , "PCCS1 030 G232.60+00.94 "  ,, 112.98292 , -16.97694 , 232.60001 , 0.944 , "1601+/-222" , "2610.2+/-754.4" , "2204.4+/-82.2" , "2921.9+/-121.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G232.58+00.91" , "48.8+/-2.4" , "32.6+/-1.6" , "50.6+/-4.1" , 39.9
388 , "PCCS1 030 G167.71+27.15 "  ,, 113.53292 , 50.3725 , 167.711 , 27.151 , "619.4+/-117.7" , "1107.5+/-318.6" , "899.6+/-44.4" , "1614.8+/-91.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G167.74+27.12" , "59.4+/-4.2" , "38.8+/-2.9" , "21.5+/-5.3" , 48
389 , "PCCS1 030 G289.21-24.09 "  ,, 113.60333 , -77.26389 , 289.207 , -24.091 , "362.1+/-88.9" , "292.1+/-193.5" , "425.6+/-33.2" , "542.6+/-48" , 1.8 , "No" , 0 , 2 , " " , "57+/-5.9" , "31.7+/-3.4" , "154.8+/-5.8" , 42.5
390 , "PCCS1 030 G234.63+00.84 "  ,, 113.91583 , -18.80444 , 234.629 , 0.836 , "2164.2+/-199.7" , "4592.2+/-786.9" , "6200+/-133.3" , "6216.2+/-326" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G234.70+00.86" , "64.6+/-4.4" , "39+/-2.7" , "108.4+/-4.1" , 50.2
391 , "PCCS1 030 G254.75-09.56 "  ,, 114.54792 , -41.37083 , 254.75301 , -9.559 , "640.2+/-143.9" , "2519.4+/-565.9" , "1900.2+/-76" , "7684.7+/-235.7" , 1.8 , "Yes" , 0 , 0 , " " , "102+/-5.3" , "46.6+/-2.1" , "168.3+/-1.4" , 68.9
392 , "PCCS1 030 G201.82+18.16 "  ,, 114.60333 , 17.76472 , 201.81799 , 18.158 , "791.8+/-110.6" , "687.1+/-423.6" , "719.6+/-50.8" , "1216.8+/-108.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G201.84+18.14" , "73.3+/-7.8" , "30.7+/-3.4" , "44.6+/-3.7" , 47.4
393 , "PCCS1 030 G256.36-10.29 "  ,, 114.66875 , -43.11639 , 256.36301 , -10.294 , "628+/-125.2" , "2750.6+/-1058.1" , "2145.5+/-103" , "6033.7+/-309.5" , 1.8 , "Yes" , 0 , 2 , " " , "67.5+/-5.3" , "53.7+/-4.5" , "89.1+/-8.5" , 60.2
394 , "PCCS1 030 G224.19+07.51 "  ,, 114.74458 , -6.46556 , 224.189 , 7.515 , "478.5+/-113.7" , "562.8+/-230.3" , "439.7+/-43.3" , "835.3+/-70.6" , 1.8 , "No" , 0 , 2 , " " , "58.4+/-5.8" , "31.7+/-3.2" , "79+/-5.3" , 43
395 , "PCCS1 030 G216.98+11.39 "  ,, 114.82792 , 1.63111 , 216.979 , 11.389 , "1096.8+/-107.2" , "770.6+/-264" , "709.8+/-45.2" , "846.5+/-50.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G216.97+11.36" , "31.9+/-2.1" , "27+/-1.7" , "38.1+/-14.4" , 29.4
396 , "PCCS1 030 G188.63+23.58 "  ,, 115.29 , 31.20222 , 188.634 , 23.584 , "906.8+/-112.5" , "1295.2+/-417" , "1052.9+/-47.9" , "2618.2+/-117.3" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G188.63+23.60" , "80.3+/-4.6" , "38.1+/-2.3" , "50.5+/-2.3" , 55.3
397 , "PCCS1 030 G169.49+28.09 "  ,, 115.39625 , 48.98583 , 169.494 , 28.089 , "573+/-124.8" , "801.6+/-384.4" , "722.5+/-47.7" , "1322.6+/-99.5" , 1.8 , "No" , 0 , 2 , " " , "72.8+/-6.7" , "31.7+/-3" , "32.8+/-3.3" , 48
398 , "PCCS1 030 G268.78-15.60 "  ,, 115.79167 , -56.30806 , 268.784 , -15.599 , "513.1+/-96" , "628.6+/-336.7" , "631.6+/-45.5" , "1007.8+/-77.8" , 1.8 , "No" , 0 , 2 , " " , "59.8+/-5.5" , "31.9+/-3" , "109.5+/-4.8" , 43.7
399 , "PCCS1 030 G279.48-20.13 "  ,, 115.87958 , -67.44806 , 279.48001 , -20.134 , "1588+/-96.8" , "1424+/-247.5" , "1475.7+/-32.9" , "1482.8+/-41.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G279.49-20.12" , "37.8+/-1.2" , "27.3+/-0.8" , "86.6+/-3.5" , 32.1
400 , "PCCS1 030 G224.81+08.66 "  ,, 116.05167 , -6.45417 , 224.808 , 8.66 , "524.1+/-111.2" , "523.2+/-260.7" , "427+/-43.1" , "545.5+/-52.9" , 1.8 , "No" , 0 , 2 , " " , "52.5+/-1.6" , "21.4+/-2.5" , "57.9+/-4.3" , 33.5
401 , "PCCS1 030 G249.25-05.15 "  ,, 116.1225 , -34.46444 , 249.25101 , -5.146 , "878.3+/-163.3" , "2131.6+/-372.7" , "1672.7+/-60.7" , "4367.1+/-120.9" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G249.07-05.17" , "62.7+/-2.6" , "50.8+/-2.2" , "90.6+/-5.3" , 56.4
402 , "PCCS1 030 G209.74+16.60 "  ,, 116.37083 , 10.23778 , 209.741 , 16.599 , "937.5+/-119.5" , "1079.6+/-306.2" , "914.2+/-46" , "1080.4+/-62.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G209.76+16.59" , "39+/-2.5" , "29.4+/-1.9" , "29.2+/-8.3" , 33.9
403 , "PCCS1 030 G219.93+11.82 "  ,, 116.55167 , -0.72806 , 219.929 , 11.821 , "1012.7+/-99" , "943.1+/-273.7" , "871.1+/-43.7" , "991.7+/-54.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G219.91+11.78" , "39.7+/-2.4" , "25+/-1.5" , "22.2+/-4.6" , 31.5
404 , "PCCS1 030 G192.84+23.52 "  ,, 116.66583 , 27.53528 , 192.842 , 23.524 , "603.4+/-124.3" , "375.8+/-360" , "230.1+/-43.9" , "545.8+/-54.9" , 1.8 , "No" , 0 , 2 , " " , "43.1+/-4.7" , "22.6+/-2.5" , "22.4+/-6" , 31.2
405 , "PCCS1 030 G248.38-04.00 "  ,, 116.80542 , -33.13917 , 248.38 , -3.995 , "1133.5+/-153.3" , "772.2+/-687.5" , "1259.8+/-64.8" , "769.7+/-107.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G248.44-04.00" , "33.8+/-5" , "23.1+/-3.4" , "62.1+/-14.7" , 28
406 , "PCCS1 030 G251.06-05.36 "  ,, 116.98833 , -36.13306 , 251.058 , -5.36 , "1535.1+/-170.5" , "2586.9+/-671.2" , "2312.9+/-67.3" , "2950.3+/-123.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G251.04-05.33" , "41.9+/-2.1" , "35.5+/-1.8" , "108.1+/-10.8" , 38.6
407 , "PCCS1 030 G196.60+22.70 "  ,, 117.12542 , 24.00361 , 196.60201 , 22.696 , "1115.1+/-120.9" , "1191+/-355.5" , "1072.9+/-47" , "1834.1+/-83.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G196.59+22.67" , "61.1+/-3.3" , "29.9+/-1.6" , "179.9+/-2.4" , 42.7
408 , "PCCS1 030 G135.07+29.31 "  ,, 117.23833 , 79.08667 , 135.073 , 29.313 , "490.9+/-100.2" , "416.2+/-237.8" , "431.5+/-40.5" , "709.6+/-59.2" , 1.8 , "No" , 0 , 2 , " " , "59.3+/-5.7" , "27.5+/-2.6" , "10.3+/-4.1" , 40.4
409 , "PCCS1 030 G202.42+20.93 "  ,, 117.51542 , 18.33583 , 202.416 , 20.928 , "575.6+/-105.2" , "1175.3+/-322.9" , "568.8+/-48.7" , "2259.3+/-109.1" , 1.8 , "Yes" , 0 , 2 , " " , "79.3+/-5" , "39.5+/-2.6" , "48.7+/-2.6" , 55.9
410 , "PCCS1 030 G249.22-03.69 "  ,, 117.62417 , -33.70861 , 249.218 , -3.691 , "924.6+/-155.9" , "1108.9+/-384.4" , "1259.8+/-64.8" , "2943+/-141.7" , 1.8 , "Yes" , 0 , 2 , " " , "78.6+/-5.5" , "43.9+/-3.1" , "11.6+/-3.2" , 58.7
411 , "PCCS1 030 G208.16+18.77 "  ,, 117.72917 , 12.52111 , 208.16299 , 18.773 , "3583.8+/-122.6" , "4235+/-340.3" , "3628.9+/-59.5" , "4552.9+/-69" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G208.18+18.75" , "41.7+/-0.7" , "30.7+/-0.5" , "33.2+/-2" , 35.8
412 , "PCCS1 030 G243.17+00.43 "  ,, 118.16125 , -26.40667 , 243.17101 , 0.434 , "1.1e+4+/-125.8" , "1.5e+4+/-410.9" , "1.3e+4+/-69.3" , "1.5e+4+/-64" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G243.14+00.41" , "39.7+/-0.2" , "33+/-0.2" , "55.2+/-0.9" , 36.2
413 , "PCCS1 030 G164.21+30.56 "  ,, 118.34875 , 53.8775 , 164.21201 , 30.56 , "673.4+/-102.6" , "776.9+/-321" , "301.9+/-44.4" , "790.1+/-64.1" , 1.8 , "No" , 0 , 2 , " " , "38+/-3.5" , "33.5+/-3.1" , "57.1+/-26.8" , 35.7
414 , "PCCS1 030 G245.11-00.39 "  ,, 118.48375 , -28.49444 , 245.10899 , -0.394 , "680.8+/-141.6" , "1220.5+/-270.8" , "873.6+/-41.1" , "1304.8+/-59.1" , 1.8 , "No" , 0 , 0 , " " , "49.5+/-2.6" , "32.6+/-1.7" , "45.6+/-4.3" , 40.2
415 , "PCCS1 030 G230.79+08.24 "  ,, 118.62417 , -11.81194 , 230.787 , 8.241 , "582+/-102.3" , "355.6+/-286.1" , "566.6+/-45.7" , "347.2+/-49.4" , 1.8 , "No" , 0 , 2 , " " , "30.8+/-4.6" , "22.9+/-3.4" , "93.8+/-19.2" , 26.6
416 , "PCCS1 030 G170.52+30.20 "  ,, 118.765 , 48.43306 , 170.517 , 30.198 , "669.5+/-122" , "628.1+/-399.9" , "647.5+/-42.7" , "691.6+/-53" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G170.57+30.17" , "33.1+/-2.7" , "27.4+/-2.3" , "27.9+/-16.7" , 30.1
417 , "PCCS1 030 G234.43+06.77 "  ,, 119.19833 , -15.6725 , 234.431 , 6.77 , "489.2+/-105.8" , "355.8+/-279" , "47.3+/-48.6" , "387.3+/-44.1" , 1.8 , "No" , 0 , 2 , " " , "35.3+/-4.3" , "24.6+/-3" , "48+/-12.7" , 29.5
418 , "PCCS1 030 G211.32+19.05 "  ,, 119.27833 , 9.93444 , 211.32001 , 19.054 , "1615.9+/-117.2" , "1236.8+/-338.8" , "1137+/-47.3" , "1236+/-55.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G211.33+19.05" , "33.4+/-1.6" , "26.1+/-1.3" , "47+/-7.4" , 29.5
419 , "PCCS1 030 G203.85+23.47 "  ,, 120.52667 , 18.08639 , 203.85201 , 23.473 , "448.3+/-105.4" , "189.4+/-303" , "31.6+/-40.6" , "307.9+/-49.2" , 1.8 , "No" , 0 , 2 , " " , "35.9+/-6.2" , "26.1+/-4.5" , "17.9+/-20.2" , 30.6
420 , "PCCS1 030 G246.10+01.17 "  ,, 120.58958 , -28.5225 , 246.10001 , 1.169 , "932.6+/-133.6" , "2121.3+/-555.3" , "1750.3+/-66.9" , "3927.1+/-152.9" , 1.8 , "Yes" , 0 , 0 , " " , "67.9+/-3.5" , "42.5+/-2.3" , "59.5+/-3.3" , 53.7
421 , "PCCS1 030 G197.91+26.40 "  ,, 121.38792 , 24.16722 , 197.909 , 26.405 , "531.6+/-112.6" , "482.1+/-290.7" , "511+/-41.7" , "507.5+/-56.1" , 1.8 , "No" , 0 , 1 , " " , "38.7+/-4.6" , "25.3+/-3" , "24.2+/-10.4" , 31.3
422 , "PCCS1 030 G155.05+32.40 "  ,, 121.43083 , 61.73722 , 155.047 , 32.401 , "439.1+/-103.8" , "251.3+/-407.4" , "373.4+/-44.9" , "230.3+/-41.2" , 1.8 , "No" , 0 , 2 , " " , "33.9+/-6.3" , "16+/-3" , "18.7+/-9" , 23.3
423 , "PCCS1 030 G174.74+31.71 "  ,, 121.67792 , 45.055 , 174.741 , 31.705 , "511.7+/-121.4" , "680.6+/-405.5" , "584.6+/-50.5" , "1544.1+/-121.6" , 1.8 , "Yes" , 0 , 2 , " " , "86.8+/-1.9" , "35.1+/-3.6" , "58.7+/-3.4" , 55.2
424 , "PCCS1 030 G229.05+13.15 "  ,, 122.05583 , -7.86361 , 229.047 , 13.15 , "2120.5+/-107.3" , "2211.9+/-266.1" , "2173.7+/-39.9" , "2213.1+/-50.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G229.04+13.18" , "38.1+/-1" , "28.8+/-0.7" , "34.5+/-3.3" , 33.1
425 , "PCCS1 030 G179.64+31.45 "  ,, 122.23958 , 40.89583 , 179.638 , 31.451 , "795.7+/-122.8" , "793.8+/-287.7" , "848.5+/-46.6" , "795.6+/-58.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G179.63+31.47" , "37.4+/-3" , "25.4+/-2" , "14.3+/-7.6" , 30.8
426 , "PCCS1 030 G169.19+32.67 "  ,, 122.325 , 49.82722 , 169.19299 , 32.666 , "509+/-117.5" , "715.4+/-396.3" , "108+/-42.8" , "969.6+/-74.6" , 1.8 , "No" , 0 , 2 , " " , "59.4+/-5.5" , "33.6+/-3.2" , "175.5+/-5.2" , 44.7
427 , "PCCS1 030 G220.71+18.52 "  ,, 122.8225 , 1.7575 , 220.709 , 18.524 , "849.1+/-111.1" , "773.6+/-329.2" , "670.6+/-47" , "852.2+/-59.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G220.69+18.53" , "42.2+/-3.2" , "25.8+/-2" , "25.4+/-5.5" , 33
428 , "PCCS1 030 G171.12+33.19 "  ,, 123.33042 , 48.25806 , 171.121 , 33.193 , "712.3+/-120.3" , "1188.9+/-422.6" , "986.5+/-43.3" , "1737.3+/-84.4" , 1.8 , "No" , 0 , 2 , " " , "48.1+/-3" , "45.1+/-2.9" , "20.1+/-30.7" , 46.6
429 , "PCCS1 030 G184.76+31.91 "  ,, 123.88833 , 36.70583 , 184.75999 , 31.91 , "568.9+/-118.5" , "780.1+/-354.5" , "634.4+/-45.3" , "1313.6+/-92.3" , 1.8 , "No" , 0 , 2 , " " , "65.4+/-5.7" , "35.1+/-3.2" , "34.2+/-4.4" , 47.9
430 , "PCCS1 030 G221.10+19.57 "  ,, 123.92208 , 1.93139 , 221.095 , 19.575 , "529.3+/-105.6" , "498.6+/-310.2" , "613.3+/-45.8" , "602.4+/-65.2" , 1.8 , "No" , 0 , 1 , " " , "52.6+/-6.3" , "23.7+/-2.9" , "55.9+/-5" , 35.3
431 , "PCCS1 030 G253.65-00.28 "  ,, 124.00625 , -35.64722 , 253.65199 , -0.277 , "5994.8+/-207.4" , "1.6e+4+/-2218.3" , "1.3e+4+/-225.3" , "2.3e+4+/-435.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G253.63-00.23" , "50.5+/-1.3" , "48.7+/-1.3" , "148.5+/-21.9" , 49.6
432 , "PCCS1 030 G244.36+06.06 "  ,, 124.13167 , -24.41306 , 244.358 , 6.059 , "814.9+/-106.7" , "1300.4+/-248.2" , "1126.3+/-32.9" , "1453.4+/-52.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G244.32+06.04" , "42.2+/-1.8" , "36.3+/-1.5" , "143.8+/-9.9" , 39.2
433 , "PCCS1 030 G202.29+27.71 "  ,, 124.16083 , 20.95 , 202.28799 , 27.709 , "570.9+/-106.1" , "1040.6+/-323.2" , "794.5+/-47.2" , "1887.2+/-104.6" , 1.8 , "Yes" , 0 , 0 , " " , "66.1+/-4.8" , "41.2+/-3.2" , "143+/-4.6" , 52.2
