_id , fermi1lac_name , other_name , RA , Dec, LII , BII , Gamma Assoc , Flux1Gev-100 Gev , Spectral index , Spectral index Error , Flux100-300 Mev , Flux300Mev-1Gev , Flux1GeV-3Gev , Flux3-10 Gev , Flux10-100 Gev , Optical classification , TeV CAT , Variability index
1161 , 1FGL J1903.8-3718c , , 285.96667 , -37.30878 , 359.72 , -18.35 , , (18.4+/-4.3) e-10 , 2.184 , 0.104 , < 1.03e-8 , (7.6+/-1.7) e-9 , (14.6+/-4.1) e-10 , (3.3+/-1.3) e-10 , < 2.11e-10 , Unassociated , N , 7.547
1162 , 1FGL J1904.4-2725 , , 286.1025 , -27.4265 , 9.33 , -14.76 , , (7.7+/-3.7) e-10 , 2.17 , 0.174 , < 1.70e-8 , < 3.78e-9 , < 9.24e-10 , (4.9+/-1.5) e-10 , < 1.56e-10 , Unassociated , N , 6.28
1163 , 1FGL J1904.4-0703 , , 286.11458 , -7.05908 , 28.1 , -6.1 , , (22.1+/-5) e-10 , 2.672 , 0.09 , (8.6+/-2.2) e-8 , (11.6+/-2.5) e-9 , (18.6+/-4.8) e-10 , (3.5+/-1.5) e-10 , < 9.07e-11 , Unassociated , N , 14.654
1164 , 1FGL J1903.0+5539 , CRATES J1903+5540 , 285.7725 , 55.6505 , 85.93 , 20.54 , , (36.3+/-4.2) e-10 , 1.859 , 0.075 , < 3.02e-8 , (3.7+/-1.1) e-9 , (26.4+/-3.7) e-10 , (6.9+/-1.6) e-10 , (29.2+/-9.6) e-11 , BL Lac , N , 13.257
1165 , 1FGL J1906.6+0716c , , 286.65 , 7.27828 , 41.13 , -0.04 , , (16.4+/-1.4) e-9 , 2.268 , 0.042 , < 2.22e-7 , (70.4+/-8.4) e-9 , (13.9+/-1.3) e-9 , (23.7+/-4) e-10 , < 3.36e-10 , Unassociated , N , 10.466
1166 , 1FGL J1907.4-0358 , , 286.8525 , -3.97219 , 31.2 , -5.37 , , (18.6+/-5.1) e-10 , 2.771 , 0.101 , (7.7+/-2.4) e-8 , (9+/-2.8) e-9 , (17.4+/-4.9) e-10 , < 4.08e-10 , < 1.01e-10 , Unassociated , N , 5.348
1167 , 1FGL J1907.9+0602 , LAT PSR J1907+0602 , 286.97792 , 6.03778 , 40.18 , -0.9 , 1AGL J1908+0614 , (38.9+/-1.6) e-9 , 2.24 , 0.023 , (41.3+/-5) e-8 , (149+/-6.9) e-9 , (33.2+/-1.6) e-9 , (53.6+/-5) e-10 , (3.9+/-1.3) e-10 , Pulsar , E , 6.256
1168 , 1FGL J1908.2+0803c , , 287.05417 , 8.05258 , 42 , -0.04 , , (6.6+/-1.1) e-9 , 2.185 , 0.082 , < 1.72e-7 , (30.5+/-7.9) e-9 , (5.2+/-1.1) e-9 , (12+/-3.1) e-10 , (2+/-1) e-10 , Unassociated , N , 11.181
1169 , 1FGL J1908.5-0138 , , 287.13208 , -1.63519 , 33.42 , -4.55 , , (24+/-5.2) e-10 , 2.369 , 0.108 , < 3.83e-8 , (10.7+/-2.7) e-9 , (20.6+/-5) e-10 , (3+/-1.3) e-10 , < 1.90e-10 , Unassociated , N , 4.039
1170 , 1FGL J1911.1-5306 , , 287.79458 , -53.1095 , 343.92 , -24.25 , , (10.7+/-3.3) e-10 , 2.247 , 0.163 , < 2.52e-8 , < 6.62e-9 , (9.7+/-3.1) e-10 , < 3.14e-10 , < 1.04e-10 , Unassociated , N , 9.399
1171 , 1FGL J1911.2-2007 , PKS B1908-201 , 287.80833 , -20.12308 , 16.87 , -13.24 , , (45.1+/-5.3) e-10 , 2.425 , 0.054 , (8.3+/-1.3) e-8 , (23.2+/-2.1) e-9 , (40.6+/-5.1) e-10 , (4.6+/-1.5) e-10 , < 9.08e-11 , FSRQ , N , 143.932
1172 , 1FGL J1910.9+0906c , , 287.74708 , 9.10119 , 43.25 , -0.16 , , (24.1+/-1.5) e-9 , 2.232 , 0.032 , (2.8+/-1.1) e-7 , (88.2+/-7) e-9 , (19+/-1.4) e-9 , (44.2+/-4.7) e-10 , (7.2+/-1.6) e-10 , Unassociated , N , 12.115
1173 , 1FGL J1911.7+0307 , , 287.94042 , 3.12958 , 38.04 , -3.09 , , (16.7+/-5.4) e-10 , 2.183 , 0.157 , < 4.00e-8 , < 1.47e-8 , < 2.24e-9 , (3.8+/-1.5) e-10 , < 2.28e-10 , Unassociated , N , 9.552
1174 , 1FGL J1913.2-0744 , , 288.3025 , -7.73878 , 28.46 , -8.35 , , (10+/-4.5) e-10 , 2.354 , 0.156 , < 5.26e-8 , < 5.15e-9 , < 1.69e-9 , < 2.84e-10 , < 2.93e-10 , Unassociated , N , 8.982
1175 , 1FGL J1913.7+1007c , , 288.43458 , 10.13269 , 44.47 , -0.29 , , (5.9+/-1.1) e-9 , 2.376 , 0.085 , < 2.21e-7 , (33.6+/-6.6) e-9 , (5.3+/-1.1) e-9 , < 1.27e-9 , < 2.28e-10 , Unassociated , N , 7.069
1176 , 1FGL J1916.0+1110c , , 289.02417 , 11.17258 , 45.66 , -0.31 , , (8+/-1.1) e-9 , 2.401 , 0.067 , < 1.06e-7 , (43+/-6) e-9 , (7+/-1.1) e-9 , (8.7+/-2.9) e-10 , < 2.98e-10 , Potential SNR , N , 7.752
1177 , 1FGL J1916.9-3028 , , 289.235 , -30.46969 , 7.48 , -18.45 , , (10+/-3.3) e-10 , 1.914 , 0.186 , < 1.12e-8 , < 5.00e-9 , (7.7+/-3) e-10 , < 4.02e-10 , < 2.45e-10 , Unassociated , N , 7.243
1178 , 1FGL J1917.7-1922 , CGRaBS J1917-1921 , 289.43708 , -19.36678 , 18.23 , -14.33 , , (32.7+/-4.5) e-10 , 1.879 , 0.083 , < 2.05e-8 , < 7.73e-9 , (20.5+/-3.9) e-10 , (9.9+/-2) e-10 , (23.2+/-9.1) e-11 , BL Lac , N , 19.832
1179 , 1FGL J1918.4-4108 , CRATES J1918-4111 , 289.62208 , -41.14069 , 356.84 , -22.27 , , (29+/-4.3) e-10 , 1.845 , 0.091 , < 2.15e-8 , < 5.07e-9 , (19.2+/-3.7) e-10 , (8.1+/-1.9) e-10 , (17.4+/-8.2) e-11 , BL Lac , N , 6.243
1180 , 1FGL J1921.1-1234 , CRATES J1921-1231 , 290.28 , -12.57608 , 24.91 , -12.21 , , (9.7+/-3.9) e-10 , 1.893 , 0.178 , < 2.17e-8 , < 3.21e-9 , < 1.29e-9 , < 5.37e-10 , < 3.26e-10 , AGU , N , 5.265
1181 , 1FGL J1921.2+0132 , , 290.31458 , 1.54819 , 37.72 , -5.92 , , (24.5+/-4.8) e-10 , 2.476 , 0.092 , < 3.24e-8 , (13.9+/-2.4) e-9 , (23.1+/-4.6) e-10 , < 4.14e-10 , < 9.60e-11 , Unassociated , N , 4.097
1182 , 1FGL J1927.3-7932c , , 291.84208 , -79.54078 , 314.67 , -28.28 , , < 1.34e-9 , 2.798 , 0.17 , (4.2+/-1.3) e-8 , (7.3+/-1.8) e-9 , < 1.22e-9 , < 2.91e-10 , < 1.28e-10 , Unassociated , N , 11.62
1183 , 1FGL J1922.0-1608 , CRATES J1921-1607 , 290.50208 , -16.13719 , 21.69 , -13.92 , , (15.9+/-3.5) e-10 , 1.481 , 0.137 , < 8.94e-9 , < 1.82e-9 , (8.8+/-3.1) e-10 , (4+/-1.4) e-10 , (3.1+/-1) e-10 , BL Lac , N , 10.551
1184 , 1FGL J1919.9+6633 , , 289.99292 , 66.56028 , 97.73 , 21.98 , , (4.5+/-2.3) e-10 , 2.308 , 0.227 , < 1.26e-8 , < 4.09e-9 , < 6.65e-10 , (17.2+/-8.1) e-11 , < 1.24e-10 , Unassociated , N , 9.776
1185 , 1FGL J1923.5-2104 , OV -235 , 290.88458 , -21.07708 , 17.17 , -16.26 , , (119+/-7.4) e-10 , 2.171 , 0.032 , (13.6+/-1.2) e-8 , (39.9+/-2.2) e-9 , (95.3+/-6.8) e-10 , (21.4+/-2.9) e-10 , (18.3+/-7.8) e-11 , FSRQ , N , 172.964
1186 , 1FGL J1922.9+1411 , SNR G049.2-00.7 , 290.74458 , 14.18978 , 49.12 , -0.38 , 1AGL J1922+1351 , (38+/-1.6) e-9 , 2.272 , 0.022 , (47.4+/-3.5) e-8 , (146+/-5.9) e-9 , (30.8+/-1.5) e-9 , (61.3+/-5.5) e-10 , (10.7+/-2) e-10 , SNR , P , 8.193
1187 , 1FGL J1925.4-3811 , , 291.36167 , -38.18969 , 0.32 , -22.67 , , (7.5+/-3.6) e-10 , 2.146 , 0.169 , < 3.85e-8 , (4.6+/-1.5) e-9 , < 1.11e-9 , < 4.64e-10 , < 2.73e-10 , Unassociated , N , 10.578
1188 , 1FGL J1925.2-2919 , PKS B1921-293 , 291.32208 , -29.31719 , 9.3 , -19.73 , , (14+/-3.7) e-10 , 2.403 , 0.109 , (5.1+/-1) e-8 , (8.5+/-1.6) e-9 , (12+/-3.3) e-10 , < 4.61e-10 , < 1.54e-10 , FSRQ , N , 12.371
1189 , 1FGL J1925.1-1018 , CRATES J1925-1018 , 291.27833 , -10.31528 , 27.43 , -12.12 , , (13.3+/-4) e-10 , 2.225 , 0.122 , < 4.31e-8 , < 8.62e-9 , (10.3+/-3.6) e-10 , < 4.83e-10 , < 2.44e-10 , BL Lac , N , 13.267
1190 , 1FGL J1925.0+1720c , , 291.27458 , 17.3485 , 52.14 , 0.66 , , (37.5+/-8.9) e-10 , 2.279 , 0.122 , < 6.29e-8 , < 2.28e-8 , (32.7+/-8.6) e-10 , < 8.46e-10 , < 2.51e-10 , Unassociated , N , 8.52
1191 , 1FGL J1926.1+1601c , , 291.54875 , 16.02278 , 51.1 , -0.2 , , (7.2+/-1) e-9 , 2.299 , 0.073 , < 1.47e-7 , (41.4+/-5.8) e-9 , (62+/-9.9) e-10 , (9.3+/-2.7) e-10 , < 2.85e-10 , Unassociated , N , 13.336
1192 , 1FGL J1926.5+1647c , , 291.63917 , 16.795 , 51.82 , 0.09 , , (29.5+/-9.8) e-10 , 2.136 , 0.156 , < 2.18e-7 , < 1.32e-8 , < 4.20e-9 , < 9.53e-10 , < 3.74e-10 , Unassociated , N , 6.915
1193 , 1FGL J1928.7-0506 , CRATES J1928-0456 , 292.1775 , -5.106 , 32.6 , -10.61 , , (17.1+/-4.3) e-10 , 2.755 , 0.089 , < 6.51e-8 , < 1.04e-8 , (15.4+/-4) e-10 , < 4.39e-10 , < 9.45e-11 , AGU , N , 10.135
1194 , 1FGL J1926.8+6153 , , 291.72458 , 61.88369 , 93.28 , 19.72 , , (19.4+/-3.2) e-10 , 2.021 , 0.102 , < 1.32e-8 , (4.1+/-1.1) e-9 , (13.9+/-2.8) e-10 , (3.1+/-1.1) e-10 , (23.8+/-8.8) e-11 , Unassociated , N , 9.045
1195 , 1FGL J1929.0+1741c , , 292.26417 , 17.69808 , 52.9 , 0 , , (61+/-9.8) e-10 , 2.306 , 0.082 , < 1.80e-7 , < 3.28e-8 , (54.8+/-9.4) e-10 , < 1.04e-9 , < 2.72e-10 , Unassociated , N , 6.663
1196 , 1FGL J1930.8+1653c , , 292.7125 , 16.88619 , 52.39 , -0.77 , , (52.4+/-9.2) e-10 , 2.235 , 0.097 , < 1.36e-7 , (26.4+/-5.6) e-9 , (46+/-9) e-10 , (5.8+/-2.1) e-10 , < 2.37e-10 , Unassociated , N , 6.881
1197 , 1FGL J1931.2+0939 , RX J1931.1+0937 , 292.81042 , 9.654 , 46.08 , -4.31 , , (17.1+/-4.2) e-10 , 2.08 , 0.16 , < 2.92e-8 , < 5.95e-9 , (11.5+/-3.8) e-10 , (5.3+/-1.5) e-10 , < 1.69e-10 , BL Lac , N , 12.389
1198 , 1FGL J1932.1+1914c , , 293.04208 , 19.2425 , 54.61 , 0.09 , , (81.9+/-9.5) e-10 , 2.406 , 0.049 , < 1.97e-7 , (58+/-5) e-9 , (74.9+/-9.2) e-10 , (6.3+/-2.3) e-10 , < 2.44e-10 , Unassociated , N , 10.227
1199 , 1FGL J1933.3+0723 , , 293.34583 , 7.39958 , 44.34 , -5.85 , , (9.9+/-4) e-10 , 2.318 , 0.175 , < 5.62e-8 , < 7.32e-9 , < 1.26e-9 , (4.1+/-1.4) e-10 , < 1.88e-10 , Unassociated , N , 6.463
1200 , 1FGL J1934.9+2031c , , 293.74083 , 20.52408 , 56.05 , 0.14 , , (61.4+/-9.3) e-10 , 2.297 , 0.074 , < 1.11e-7 , (24.5+/-5) e-9 , (56.3+/-9.1) e-10 , (4.8+/-2) e-10 , < 1.98e-10 , Unassociated , N , 5.926
1201 , 1FGL J1936.9-4720 , BZB J1936-4719 , 294.22833 , -47.34328 , 351.14 , -27.02 , , (11.2+/-2.9) e-10 , 1.675 , 0.192 , < 1.73e-8 , < 2.19e-9 , (6.9+/-2.5) e-10 , (2.6+/-1.2) e-10 , (16.7+/-7.7) e-11 , BL Lac , N , 7.165
1202 , 1FGL J1938.2-3957 , PKS 1933-400 , 294.56667 , -39.96058 , 359.22 , -25.55 , , (17.9+/-4.1) e-10 , 2.452 , 0.087 , (3.6+/-1) e-8 , (13.3+/-1.7) e-9 , (16.8+/-3.8) e-10 , < 3.42e-10 , < 1.52e-10 , FSRQ , N , 22.918
1203 , 1FGL J1938.2+2125c , , 294.56542 , 21.41728 , 57.2 , -0.1 , , (37.9+/-8.6) e-10 , 2.253 , 0.102 , < 1.13e-7 , < 2.88e-8 , (32.3+/-8.3) e-10 , (5.6+/-2.2) e-10 , < 1.77e-10 , Unassociated , N , 7.389
1204 , 1FGL J1940.1+2209c , , 295.02792 , 22.16539 , 58.06 , -0.1 , , (51.6+/-8.8) e-10 , 2.209 , 0.088 , < 7.23e-8 , < 2.60e-8 , (46.2+/-8.5) e-10 , < 8.08e-10 , (16.9+/-8.2) e-11 , Unassociated , N , 4.621
1205 , 1FGL J1942.7+1033 , , 295.68833 , 10.56019 , 48.25 , -6.36 , , (34.3+/-4.7) e-10 , 1.775 , 0.097 , < 3.36e-8 , < 3.11e-9 , (22.3+/-4.2) e-10 , (9.7+/-2) e-10 , (23+/-9) e-11 , Unassociated , N , 8.322
1206 , 1FGL J1943.4+2340c , , 295.86667 , 23.6815 , 59.76 , -0.02 , , (40.4+/-7.9) e-10 , 2.232 , 0.109 , < 3.34e-8 , (14.8+/-4.1) e-9 , (37.5+/-7.6) e-10 , < 5.65e-10 , < 2.52e-10 , Unassociated , N , 8.37
1207 , 1FGL J1941.6+7214 , CRATES J1941+7221 , 295.42167 , 72.23739 , 104.19 , 22.03 , , (16.6+/-3.3) e-10 , 2.581 , 0.133 , < 5.93e-8 , (5.5+/-1.4) e-9 , (14.2+/-3.1) e-10 , (2.4+/-1) e-10 , < 9.14e-11 , AGU , N , 17.392
1208 , 1FGL J1945.0-0724c , , 296.2525 , -7.40128 , 32.34 , -15.26 , , (8.8+/-3.7) e-10 , 2.654 , 0.118 , < 5.19e-8 , < 8.33e-9 , < 1.39e-9 , < 3.95e-10 , < 1.46e-10 , Unassociated , N , 5.064
1209 , 1FGL J1946.7-5404 , , 296.69375 , -54.0755 , 343.87 , -29.62 , , (13.8+/-3.4) e-10 , 2.32 , 0.124 , < 2.27e-8 , (6.1+/-1.3) e-9 , (12.1+/-3.1) e-10 , < 4.09e-10 , < 1.63e-10 , Unassociated , N , 6.543
1210 , 1FGL J1946.1-3118 , PKS 1942-313 , 296.54833 , -31.30608 , 8.89 , -24.64 , , (7.8+/-3.4) e-10 , 2.19 , 0.183 , < 4.00e-8 , (4.3+/-1.4) e-9 , < 1.04e-9 , (2.8+/-1.2) e-10 , < 2.24e-10 , BL Lac , N , 15.967
1211 , 1FGL J1948.6+2437 , , 297.15292 , 24.629 , 61.17 , -0.56 , , (19.2+/-7) e-10 , 2.158 , 0.144 , < 3.26e-8 , (14.2+/-3.8) e-9 , < 2.68e-9 , (4.7+/-1.8) e-10 , < 2.96e-10 , Unassociated , N , 14.157
1212 , 1FGL J1950.0+0904 , , 297.52083 , 9.07258 , 47.83 , -8.66 , , (7.9+/-3.2) e-10 , 1.973 , 0.274 , < 3.83e-8 , < 4.06e-9 , < 1.05e-9 , < 4.13e-10 , < 2.95e-10 , Unassociated , N , 2.051
1213 , 1FGL J1950.4+1226 , , 297.62458 , 12.43408 , 50.83 , -7.09 , , (11.6+/-3.7) e-10 , 2.735 , 0.156 , < 7.34e-8 , < 8.02e-9 , (10.3+/-3.4) e-10 , < 3.64e-10 , < 9.33e-11 , Unassociated , N , 4.566
1214 , 1FGL J1952.9+3252 , PSR J1952+3252 , 298.24208 , 32.87789 , 68.76 , 2.82 , , (20.3+/-1) e-9 , 2.207 , 0.028 , (11.5+/-1.9) e-8 , (63+/-3.3) e-9 , (174+/-9.7) e-10 , (25.9+/-3.3) e-10 , (24.4+/-9.8) e-11 , Pulsar , N , 7.319
1215 , 1FGL J1954.8-1124 , CGRaBS J1954-1123 , 298.70708 , -11.41408 , 29.65 , -19.18 , , (37+/-4.8) e-10 , 2.27 , 0.064 , (48+/-9.9) e-9 , (15.5+/-1.8) e-9 , (30.2+/-4.5) e-10 , (5.3+/-1.6) e-10 , (14.4+/-7.2) e-11 , FSRQ , N , 40.517
1216 , 1FGL J1954.3+2836 , LAT PSR J1954+2836 , 298.57958 , 28.60119 , 65.24 , 0.37 , , (15.5+/-1.1) e-9 , 2.125 , 0.039 , < 1.03e-7 , (35.8+/-4.5) e-9 , (127+/-10) e-10 , (25.8+/-3.4) e-10 , < 3.89e-10 , Pulsar , N , 7.995
1217 , 1FGL J1954.8+1402 , VCS1 J1955+1358 , 298.71708 , 14.04558 , 52.78 , -7.2 , , (13+/-3.6) e-10 , 2.345 , 0.143 , < 5.34e-8 , (6.3+/-1.8) e-9 , (8.9+/-3.3) e-10 , (2.9+/-1.2) e-10 , < 2.94e-10 , AGU , N , 22.246
1218 , 1FGL J1956.2-0238 , , 299.05 , -2.64419 , 38.05 , -15.61 , , < 1.33e-9 , 2.432 , 0.15 , < 2.38e-8 , < 7.55e-9 , < 1.09e-9 , < 3.42e-10 , < 1.99e-10 , Unassociated , N , 4.286
1219 , 1FGL J1958.4-3847 , PKS 1954-388 , 299.61 , -38.79578 , 1.55 , -29.06 , , (27.1+/-4.2) e-10 , 2.468 , 0.076 , (54.3+/-9.8) e-9 , (12.4+/-1.6) e-9 , (23.4+/-4) e-10 , (3.4+/-1.3) e-10 , < 1.54e-10 , FSRQ , N , 33.519
1220 , 1FGL J1958.4-3013 , , 299.61917 , -30.22669 , 10.92 , -26.83 , , (8+/-3.2) e-10 , 2.328 , 0.152 , < 5.22e-8 , (5+/-1.5) e-9 , < 9.87e-10 , (2.4+/-1.2) e-10 , < 3.28e-10 , Unassociated , N , 10.127
1221 , 1FGL J1959.3-4241 , CGRaBS J1959-4246 , 299.82833 , -42.69747 , 357.2 , -30.01 , , (15.5+/-3.5) e-10 , 2.408 , 0.117 , (28.8+/-9.1) e-9 , (6.5+/-1.3) e-9 , (13.5+/-3.2) e-10 , < 4.73e-10 , < 1.21e-10 , FSRQ , N , 43.345
1222 , 1FGL J1959.7-4730 , , 299.94875 , -47.50008 , 351.71 , -30.86 , , (16.6+/-3.3) e-10 , 1.632 , 0.131 , < 7.05e-9 , < 2.17e-9 , (10+/-2.8) e-10 , (5.2+/-1.5) e-10 , < 3.47e-10 , Unassociated , N , 13.936
1223 , 1FGL J1957.6+5033 , LAT PSR J1957+5033 , 299.41208 , 50.55508 , 84.58 , 11.01 , , (30.3+/-4.3) e-10 , 2.504 , 0.069 , (4.8+/-1.1) e-8 , (14.6+/-1.6) e-9 , (29.6+/-4.2) e-10 , < 2.00e-10 , < 1.68e-10 , Pulsar , N , 11.81
1224 , 1FGL J1958.6+2845 , LAT PSR J1958+2846 , 299.66792 , 28.76489 , 65.87 , -0.36 , , (14.2+/-1) e-9 , 2.17 , 0.04 , < 7.17e-8 , (47+/-4.6) e-9 , (125+/-9.6) e-10 , (14.7+/-2.7) e-10 , (15.9+/-7.8) e-11 , Pulsar , N , 8.147
1225 , 1FGL J1958.9+3459 , , 299.72667 , 34.99758 , 71.21 , 2.86 , , (24.7+/-5.8) e-10 , 2.265 , 0.125 , < 3.86e-8 , < 7.41e-9 , (21.1+/-5.4) e-10 , < 6.73e-10 , < 1.77e-10 , Unassociated , N , 10.965
1226 , 1FGL J1959.6+2047 , PSR B1957+20 , 299.90542 , 20.797 , 59.19 , -4.71 , , (26.3+/-4.7) e-10 , 2.517 , 0.09 , < 3.61e-8 , (13.6+/-2.2) e-9 , (25.1+/-4.5) e-10 , < 3.64e-10 , < 9.36e-11 , Pulsar , N , 2.746
1227 , 1FGL J2000.9-1749 , PKS 1958-179 , 300.24625 , -17.82858 , 24 , -23.13 , , (27.8+/-4.3) e-10 , 2.462 , 0.069 , (7.1+/-1) e-8 , (14+/-1.7) e-9 , (22.7+/-4) e-10 , (4.5+/-1.5) e-10 , < 2.04e-10 , FSRQ , N , 66.025
1228 , 1FGL J2001.1+4351 , VCS1 J2001+4352 , 300.29958 , 43.86419 , 79.05 , 7.1 , , (102+/-7.5) e-10 , 2.032 , 0.041 , (4.4+/-1.4) e-8 , (28+/-2.4) e-9 , (68.9+/-6.6) e-10 , (25+/-3.1) e-10 , (8.2+/-1.6) e-10 , AGU , N , 13.908
1229 , 1FGL J2000.0+6508 , 1ES 1959+650 , 300.02125 , 65.13339 , 97.99 , 17.65 , , (59.8+/-5.2) e-10 , 2.095 , 0.048 , (48.6+/-8.4) e-9 , (17.4+/-1.6) e-9 , (38.9+/-4.4) e-10 , (13.1+/-2.2) e-10 , (7.8+/-1.5) e-10 , BL Lac , P , 15.623
1230 , 1FGL J2001.9+7040 , CRATES J2001+7040 , 300.48875 , 70.68219 , 103.33 , 19.94 , , (8.5+/-3.5) e-10 , 2.139 , 0.212 , < 1.89e-8 , < 7.41e-9 , < 1.21e-9 , < 4.43e-10 , < 2.26e-10 , AGU , N , 3.223
1231 , 1FGL J2004.7+3343 , , 301.185 , 33.71678 , 70.76 , 1.16 , , (42.9+/-7.5) e-10 , 2.279 , 0.08 , < 8.90e-8 , (22.9+/-3.8) e-9 , (33.9+/-7.1) e-10 , (6.9+/-2) e-10 , (21.5+/-9.5) e-11 , Unassociated , N , 10.123
1232 , 1FGL J2006.6-2302 , CRATES J2005-2310 , 301.6625 , -23.04128 , 19.18 , -26.27 , , (15.9+/-3.7) e-10 , 2.678 , 0.1 , (6.1+/-1) e-8 , (10.5+/-1.6) e-9 , (14.5+/-3.5) e-10 , < 3.92e-10 , < 9.86e-11 , FSRQ , N , 19.972
1233 , 1FGL J2007.9-4430 , PKS 2004-447 , 301.97667 , -44.50589 , 355.41 , -31.84 , , (6.5+/-2.9) e-10 , 2.35 , 0.18 , < 3.34e-8 , < 5.48e-9 , < 8.85e-10 , (2.4+/-1.1) e-10 , < 1.62e-10 , AGN , N , 6.072
1234 , 1FGL J2007.0+0145 , , 301.75375 , 1.76328 , 43.41 , -15.91 , , (10.6+/-3) e-10 , 1.781 , 0.196 , < 9.35e-9 , < 9.19e-10 , (8.1+/-2.7) e-10 , < 4.47e-10 , < 1.87e-10 , Unassociated , N , 5.504
1235 , 1FGL J2004.8+7004 , , 301.20708 , 70.071 , 102.86 , 19.46 , , (18.8+/-3.7) e-10 , 1.942 , 0.134 , < 1.86e-8 , < 7.39e-9 , (11.6+/-3.2) e-10 , (6.4+/-1.6) e-10 , < 2.32e-10 , Unassociated , N , 13.035
1236 , 1FGL J2009.5-4849 , PKS 2005-489 , 302.37583 , -48.8295 , 350.37 , -32.62 , , (49.9+/-5.1) e-10 , 1.898 , 0.06 , < 3.73e-8 , (10+/-1.4) e-9 , (32.1+/-4.4) e-10 , (13.1+/-2.4) e-10 , (4.7+/-1.3) e-10 , BL Lac , P , 9.245
1237 , 1FGL J2008.6-0419 , 3C 407 , 302.15583 , -4.33119 , 37.97 , -19.13 , , (11.4+/-3.3) e-10 , 2.359 , 0.175 , < 2.28e-8 , < 5.28e-9 , (11+/-3) e-10 , < 2.46e-10 , < 1.41e-10 , AGN , N , 7.118
1238 , 1FGL J2006.0+7751 , CGRaBS J2005+7752 , 301.50667 , 77.85808 , 110.45 , 22.7 , , (14.3+/-3.3) e-10 , 2.416 , 0.16 , < 4.54e-8 , < 4.73e-9 , (11.2+/-3) e-10 , < 5.25e-10 , < 1.96e-10 , BL Lac , N , 12.607
1239 , 1FGL J2011.4-2903 , , 302.85292 , -29.0585 , 13.11 , -29.18 , , < 1.09e-9 , 1.744 , 0.334 , < 3.09e-8 , < 2.21e-9 , < 7.33e-10 , < 4.51e-10 , < 2.35e-10 , Unassociated , N , 5.034
1240 , 1FGL J2009.1+7228 , 4C +72.28 , 302.29208 , 72.46919 , 105.31 , 20.22 , , (16.4+/-3.7) e-10 , 2.453 , 0.154 , (3.9+/-1.3) e-8 , < 6.66e-9 , (14.6+/-3.5) e-10 , < 3.72e-10 , < 1.25e-10 , BL Lac , N , 15.262
1241 , 1FGL J2012.2+4629 , BZB J2012+4628 , 303.05 , 46.49008 , 82.32 , 6.84 , , (32.1+/-5.1) e-10 , 1.977 , 0.098 , < 2.66e-8 , (9.6+/-2.2) e-9 , (20.7+/-4.6) e-10 , (8.1+/-1.9) e-10 , (3.2+/-1) e-10 , AGU , N , 10.604
1242 , 1FGL J2014.5-0047 , , 303.64 , -0.78578 , 42.02 , -18.79 , , < 9.21e-10 , 1.665 , 0.453 , < 2.60e-8 , < 4.70e-9 , < 6.27e-10 , < 2.74e-10 , < 3.25e-10 , Unassociated , N , 5.629
1243 , 1FGL J2014.4+0647 , , 303.6175 , 6.78878 , 48.9 , -15.03 , , (9.3+/-3.4) e-10 , 1.777 , 0.175 , < 1.27e-8 , < 3.70e-9 , < 1.22e-9 , (2.1+/-1.1) e-10 , < 2.87e-10 , Unassociated , N , 4.99
1244 , 1FGL J2015.8-3251 , , 303.96792 , -32.854 , 9.18 , -31.11 , , < 7.90e-10 , 2.755 , 0.154 , (3.5+/-1) e-8 , (7.1+/-1.5) e-9 , < 5.20e-10 , < 4.18e-10 , < 1.54e-10 , Unassociated , N , 7.254
1245 , 1FGL J2015.3-0129 , PKS 2012-017 , 303.8325 , -1.49369 , 41.45 , -19.29 , , (13.8+/-3.2) e-10 , 2.271 , 0.135 , < 4.30e-8 , < 6.71e-9 , (9.9+/-2.9) e-10 , (3.2+/-1.2) e-10 , < 2.14e-10 , BL Lac , N , 16.184
1246 , 1FGL J2016.2-0903 , , 304.0725 , -9.05219 , 34.35 , -22.94 , , (16.3+/-3.3) e-10 , 2.196 , 0.118 , < 3.53e-8 , (5.3+/-1.3) e-9 , (13.1+/-3) e-10 , (2.7+/-1.2) e-10 , < 1.91e-10 , Unassociated , N , 11.326
1247 , 1FGL J2015.7+3708 , , 303.92875 , 37.13989 , 74.85 , 1.16 , , (16+/-1.1) e-9 , 2.264 , 0.033 , < 1.84e-7 , (70.1+/-5.5) e-9 , (13.9+/-1.1) e-9 , (18+/-3) e-10 , (2.6+/-1) e-10 , Unassociated , N , 139.61
1248 , 1FGL J2017.3+0603 , , 304.34 , 6.056 , 48.62 , -16.02 , , (69+/-5.8) e-10 , 1.882 , 0.051 , < 2.69e-8 , (8.2+/-1.6) e-9 , (48.2+/-5) e-10 , (19.5+/-2.7) e-10 , < 3.16e-10 , Unassociated , N , 8.383
1249 , 1FGL J2017.9-1621 , , 304.48708 , -16.3545 , 27.21 , -26.31 , , (12.7+/-3.1) e-10 , 2.235 , 0.156 , < 3.72e-8 , < 3.88e-9 , (10.4+/-2.9) e-10 , (23.3+/-9.8) e-11 , < 9.52e-11 , Unassociated , N , 4.67
