_id , ercsc_857_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
6645 , "PLCKERC857 G095.54+34.84" ,, 257.84375 , 65.38083 , 95.54751 , 34.84178 , "1058.8+/-138" , "2239.17+/-28.7" , "816.4+/-71.57" , "1469.8+/-882.85" , 0.349 , 0 , 1 , 5 , "0.826+/-0.041"
6646 , "PLCKERC857 G357.09+07.12" ,, 257.84958 , -27.42333 , 357.09165 , 7.12143 , "4.0e+5+/-2e+4" , "5.63e+5+/-2887.4" , "3.4e+5+/-1.57e+4" , "4.6e+5+/-2.37e+4" , 0.422 , 0 , 0 , 3 , "1+/-0.047"
6647 , "PLCKERC857 G347.61+00.20" ,, 257.89292 , -39.12972 , 347.61912 , 0.20829 , "2.1e+6+/-2e+5" , "3.80e+6+/-2492.1" , "-" , "-1.0e+4+/--1.02e+4" , 0.422 , 0 , 1 , 3 , "0.949+/-0.044"
6648 , "PLCKERC857 G018.87+20.92" ,, 257.91875 , -2.23806 , 18.87344 , 20.92802 , "1.3e+4+/-1551" , "4.35e+4+/-778.9" , "9306.7+/-962.19" , "4.7e+4+/-2853.14" , 0.462 , 0 , 1 , 2 , "0.825+/-0.041"
6649 , "PLCKERC857 G322.11-17.37" ,, 257.99583 , -69.78028 , 322.11379 , -17.37075 , "3581.3+/-608" , "1.01e+4+/-188.2" , "3192.1+/-416.17" , "4608+/-2615.32" , 0.462 , 0 , 1 , 2 , "0.842+/-0.041"
6650 , "PLCKERC857 G348.18+00.47" ,, 258.04667 , -38.52083 , 348.18137 , 0.47102 , "1.7e+6+/-2e+5" , "1.59e+6+/-2071.2" , "1.3e+6+/-6.76e+4" , "2.0e+6+/-1.98e+5" , 0.422 , 0 , 0 , 3 , "0.893+/-0.043"
6651 , "PLCKERC857 G001.08+09.67" ,, 258.07375 , -22.72361 , 1.08769 , 9.6717 , "3.9e+4+/-7151" , "9.25e+4+/-849.2" , "3.1e+4+/-3766.84" , "1.8e+5+/-1.99e+4" , 0.462 , 0 , 1 , 2 , "0.848+/-0.042"
6652 , "PLCKERC857 G023.04+22.92" ,, 258.08292 , 2.11056 , 23.04233 , 22.92426 , "1.3e+4+/-1117" , "3.15e+4+/-381.9" , "1.0e+4+/-779.76" , "3.7e+4+/-1867.62" , 0.422 , 0 , 1 , 2 , "0.957+/-0.045"
6653 , "PLCKERC857 G043.53+31.12" ,, 258.09458 , 22.07889 , 43.53595 , 31.12231 , "2108.2+/-134" , "3322.07+/-130.6" , "1610.9+/-110.95" , "3481.6+/-600.78" , 0.305 , 0 , 1 , 1 , "0.833+/-0.042"
6654 , "PLCKERC857 G051.46+33.19" ,, 258.10125 , 29.10139 , 51.46528 , 33.19132 , "2962.4+/-371" , "5653.62+/-106.5" , "2592.3+/-286.84" , "1.0e+4+/-1000.12" , 0.349 , 0 , 1 , 1 , "0.837+/-0.041"
6655 , "PLCKERC857 G073.87+35.99" ,, 258.14375 , 47.71861 , 73.87494 , 35.99448 , "3379+/-480" , "7334.07+/-109.6" , "2287.5+/-325.47" , "1.7e+4+/-2298.27" , 0.305 , 0 , 1 , 1 , "0.948+/-0.044"
6656 , "PLCKERC857 G022.67+22.45" ,, 258.33208 , 1.58806 , 22.67576 , 22.45483 , "1.7e+4+/-1251" , "2.55e+4+/-316" , "1.3e+4+/-920.53" , "4.0e+4+/-2412.48" , 0.422 , 0 , 1 , 2 , "0.886+/-0.043"
6657 , "PLCKERC857 G054.95+33.61" ,, 258.44958 , 32.03361 , 54.95903 , 33.61822 , "1904.7+/-220" , "4109.2+/-107.1" , "1647.4+/-172.65" , "1.1e+4+/-3136.72" , 0.349 , 0 , 1 , 1 , "0.874+/-0.042"
6658 , "PLCKERC857 G001.92+09.79" ,, 258.47625 , -21.97778 , 1.92453 , 9.79156 , "1.4e+5+/-3e+4" , "5.63e+5+/-1018.8" , "1.4e+5+/-1.75e+4" , "1.3e+6+/-3.94e+5" , 0.422 , 0 , 1 , 3 , "0.997+/-0.049"
6659 , "PLCKERC857 G023.68+22.71" ,, 258.55125 , 2.52556 , 23.68057 , 22.71166 , "7579.2+/-1338" , "1.91e+4+/-378.3" , "5454.9+/-625.7" , "2.3e+4+/-2722.2" , 0.462 , 0 , 1 , 2 , "0.889+/-0.043"
6660 , "PLCKERC857 G050.47+32.53" ,, 258.56917 , 28.12194 , 50.47156 , 32.53465 , "7198.3+/-612" , "1.27e+4+/-94.2" , "5687.5+/-463.26" , "2.0e+4+/-2416.89" , 0.305 , 0 , 1 , 1 , "0.961+/-0.045"
6661 , "PLCKERC857 G023.98+22.80" ,, 258.59958 , 2.81417 , 23.98063 , 22.80659 , "9039.7+/-1125" , "1.04e+4+/-233" , "6792.4+/-827.01" , "2.7e+4+/-2802.79" , 0.422 , 0 , 1 , 2 , "0.855+/-0.043"
6662 , "PLCKERC857 G020.51+20.96" ,, 258.65125 , -0.8875 , 20.51785 , 20.96734 , "1.8e+4+/-1890" , "5.66e+4+/-445" , "1.2e+4+/-1300.21" , "9.7e+4+/-1.22e+4" , 0.462 , 0 , 1 , 2 , "0.9+/-0.043"
6663 , "PLCKERC857 G313.02-22.59" ,, 258.73458 , -79.78389 , 313.02969 , -22.59646 , "2.3e+4+/-4100" , "4.67e+4+/-201.5" , "1.9e+4+/-1741.54" , "7.0e+4+/-9043.03" , 0.422 , 0 , 1 , 2 , "0.954+/-0.044"
6664 , "PLCKERC857 G051.21+32.55" ,, 258.7375 , 28.73 , 51.21336 , 32.55626 , "3861.1+/-321" , "5532.05+/-91.4" , "3120.3+/-264.4" , "1.1e+4+/-1130.93" , 0.305 , 0 , 1 , 1 , "0.874+/-0.043"
6665 , "PLCKERC857 G357.60+06.51" ,, 258.73958 , -27.36472 , 357.60078 , 6.51122 , "5.4e+4+/-9877" , "1.48e+5+/-4115.1" , "4.7e+4+/-6157.21" , "1.9e+5+/-1.25e+4" , 0.462 , 0 , 1 , 2 , "0.852+/-0.042"
6666 , "PLCKERC857 G003.29+10.41" ,, 258.74792 , -20.51444 , 3.29542 , 10.41144 , "7.4e+4+/-4285" , "1.02e+5+/-774.8" , "6.1e+4+/-3380.56" , "1.1e+5+/-6457.83" , 0.422 , 0 , 0 , 2 , "0.921+/-0.044"
6667 , "PLCKERC857 G353.68+03.68" ,, 258.8025 , -32.17861 , 353.68931 , 3.68248 , "1.3e+5+/-2e+4" , "3.29e+5+/-3191.3" , "1.1e+5+/-1.45e+4" , "4.3e+5+/-2.99e+4" , 0.462 , 0 , 1 , 2 , "0.827+/-0.041"
6668 , "PLCKERC857 G019.84+20.40" ,, 258.83 , -1.71528 , 19.84451 , 20.40119 , "4.3e+4+/-3646" , "5.78e+4+/-443" , "3.8e+4+/-2555.16" , "7.3e+4+/-5458.26" , 0.422 , 0 , 0 , 2 , "0.895+/-0.043"
6669 , "PLCKERC857 G347.96-00.43" ,, 258.83125 , -39.22444 , 347.96922 , -0.43631 , "1.2e+6+/-1e+5" , "1.65e+6+/-2410.8" , "1.1e+6+/-5.89e+4" , "1.3e+6+/-1.12e+5" , 0.422 , 0 , 0 , 2 , "0.843+/-0.042"
6670 , "PLCKERC857 G315.30-21.46" ,, 258.86583 , -77.39083 , 315.30656 , -21.46822 , "2.6e+4+/-3193" , "3.23e+4+/-116" , "2.0e+4+/-2310.21" , "5.5e+4+/-5884" , 0.422 , 0 , 1 , 3 , "0.955+/-0.045"
6671 , "PLCKERC857 G029.01+24.88" ,, 258.87208 , 7.86056 , 29.01861 , 24.88351 , "7324.1+/-1166" , "2.76e+4+/-212.7" , "6697.4+/-670.54" , "1.5e+4+/-2745.82" , 0.422 , 0 , 1 , 2 , "0.967+/-0.045"
6672 , "PLCKERC857 G050.37+32.17" ,, 258.9375 , 27.94056 , 50.3705 , 32.17235 , "4797.1+/-505" , "7331.05+/-89.3" , "4134+/-261.63" , "9826.7+/-635.9" , 0.305 , 0 , 1 , 1 , "0.918+/-0.043"
6673 , "PLCKERC857 G003.06+09.96" ,, 259.00708 , -20.95667 , 3.06293 , 9.96194 , "1.9e+5+/-1e+4" , "3.49e+5+/-816.2" , "1.7e+5+/-9453.54" , "3.8e+5+/-1.38e+4" , 0.422 , 0 , 1 , 2 , "0.984+/-0.046"
6674 , "PLCKERC857 G000.10+07.93" ,, 259.025 , -24.50917 , 0.10858 , 7.93624 , "5.7e+4+/-6284" , "1.12e+5+/-857" , "3.6e+4+/-4198.2" , "7.5e+4+/-5.12e+4" , 0.422 , 0 , 1 , 2 , "0.895+/-0.043"
6675 , "PLCKERC857 G049.83+31.94" ,, 259.04167 , 27.44278 , 49.83686 , 31.94495 , "6808.9+/-567" , "1.06e+4+/-92.6" , "5049.1+/-417.32" , "1.2e+4+/-954.72" , 0.305 , 0 , 1 , 1 , "0.964+/-0.045"
6676 , "PLCKERC857 G049.00+31.72" ,, 259.05292 , 26.70667 , 49.00966 , 31.72508 , "2611+/-245" , "3537.06+/-102.9" , "2285.9+/-169.86" , "5387.5+/-668.35" , 0.305 , 0 , 1 , 1 , "0.853+/-0.043"
6677 , "PLCKERC857 G066.91+34.88" ,, 259.06917 , 41.97778 , 66.91456 , 34.8809 , "1619.4+/-159" , "1958.94+/-57.9" , "1407.1+/-109.52" , "2869.5+/-454.79" , 0.305 , 0 , 1 , 1 , "0.861+/-0.043"
6678 , "PLCKERC857 G021.23+20.80" ,, 259.12083 , -0.38472 , 21.23353 , 20.8061 , "3.2e+4+/-5258" , "6.74e+4+/-359" , "2.5e+4+/-2654.24" , "3.5e+4+/-2.90e+4" , 0.422 , 0 , 1 , 2 , "0.948+/-0.044"
6679 , "PLCKERC857 G349.13+00.10" ,, 259.12917 , -37.96222 , 349.13172 , 0.10767 , "2.0e+6+/-2e+5" , "5.87e+6+/-2713.4" , "-" , "3.5e+6+/-4.43e+5" , 0.422 , 0 , 1 , 2 , "0.975+/-0.046"
6680 , "PLCKERC857 G049.59+31.74" ,, 259.18875 , 27.19194 , 49.59733 , 31.74869 , "9320.5+/-730" , "1.47e+4+/-95.6" , "7054.7+/-567.76" , "2.4e+4+/-2479.33" , 0.305 , 0 , 1 , 1 , "0.989+/-0.045"
6681 , "PLCKERC857 G359.59+07.38" ,, 259.20875 , -25.24222 , 359.59628 , 7.38185 , "4.9e+4+/-6401" , "8.04e+4+/-2933.4" , "3.8e+4+/-2915.16" , "6.8e+4+/-5.62e+4" , 0.462 , 0 , 1 , 2 , "0.822+/-0.041"
6682 , "PLCKERC857 G311.93-23.22" ,, 259.23375 , -80.96417 , 311.93996 , -23.22297 , "1.8e+4+/-1642" , "3.34e+4+/-187.4" , "1.5e+4+/-1442.13" , "5.6e+4+/-5732.44" , 0.422 , 0 , 1 , 2 , "0.953+/-0.044"
6683 , "PLCKERC857 G049.37+31.64" ,, 259.23792 , 26.985 , 49.37877 , 31.64739 , "4273.6+/-611" , "3640.45+/-84.1" , "3136.2+/-349.29" , "8978.7+/-1388.07" , 0.305 , 0 , 1 , 1 , "0.919+/-0.044"
6684 , "PLCKERC857 G350.50+00.95" ,, 259.26 , -36.35472 , 350.50246 , 0.95376 , "1.7e+6+/-2e+5" , "2.38e+6+/-2163" , "-" , "2.3e+6+/-1.05e+5" , 0.422 , 0 , 0 , 2 , "0.85+/-0.043"
6685 , "PLCKERC857 G328.49-14.05" ,, 259.26 , -62.81944 , 328.49539 , -14.05652 , "1.3e+4+/-406" , "1.62e+4+/-236.6" , "1.3e+4+/-528.38" , "1.5e+4+/-715.19" , 0.422 , 0 , 0 , 2 , "0.915+/-0.044"
6686 , "PLCKERC857 G028.05+24.00" ,, 259.2675 , 6.6825 , 28.05356 , 24.00594 , "1.3e+4+/-1115" , "2.19e+4+/-156.6" , "1.0e+4+/-791.36" , "3.5e+4+/-2352.61" , 0.422 , 0 , 1 , 2 , "0.948+/-0.044"
6687 , "PLCKERC857 G050.50+31.88" ,, 259.28542 , 27.96889 , 50.50317 , 31.88485 , "3501.1+/-295" , "5247.58+/-86.8" , "2909.6+/-216.27" , "9345.6+/-912.41" , 0.305 , 0 , 1 , 1 , "0.884+/-0.043"
6688 , "PLCKERC857 G005.29+11.09" ,, 259.315 , -18.5025 , 5.29708 , 11.09457 , "8.4e+4+/-9726" , "1.50e+5+/-614.6" , "6.6e+4+/-5619.77" , "1.3e+5+/-7.24e+4" , 0.422 , 0 , 1 , 2 , "0.994+/-0.046"
6689 , "PLCKERC857 G050.34+31.63" ,, 259.515 , 27.77361 , 50.34913 , 31.63545 , "3480.3+/-333" , "3970.02+/-82.1" , "2555.8+/-207.7" , "6309+/-727.93" , 0.305 , 0 , 1 , 1 , "0.903+/-0.043"
6690 , "PLCKERC857 G348.23-00.97" ,, 259.59667 , -39.32083 , 348.2337 , -0.9753 , "1.8e+6+/-9e+4" , "2.33e+6+/-2661.3" , "1.5e+6+/-7.16e+4" , "2.2e+6+/-7.63e+4" , 0.422 , 0 , 0 , 2 , "0.897+/-0.043"
6691 , "PLCKERC857 G089.64+34.69" ,, 259.68167 , 60.605 , 89.6479 , 34.69509 , "4321.4+/-170" , "4302.85+/-74.8" , "4419.8+/-181.31" , "4618.1+/-254.86" , 0.305 , 0 , 0 , 1 , "0.983+/-0.045"
6692 , "PLCKERC857 G052.00+31.88" ,, 259.68625 , 29.1975 , 52.00818 , 31.8812 , "2886.3+/-380" , "2661.09+/-73.4" , "2055.7+/-191.79" , "6047.7+/-691.43" , 0.305 , 0 , 1 , 1 , "0.863+/-0.043"
6693 , "PLCKERC857 G029.76+24.22" ,, 259.76792 , 8.17556 , 29.76024 , 24.2267 , "5241.4+/-1039" , "1.59e+4+/-232.2" , "4126.8+/-630.76" , "9576.7+/-1.15e+4" , 0.462 , 0 , 1 , 2 , "0.915+/-0.043"
6694 , "PLCKERC857 G348.54-00.97" ,, 259.81875 , -39.06694 , 348.54035 , -0.97011 , "2.2e+6+/-3e+5" , "2.86e+6+/-2132.5" , "-" , "-1.0e+4+/--1.02e+4" , 0.422 , 0 , 0 , 2 , "0.926+/-0.044"
6695 , "PLCKERC857 G053.03+31.99" ,, 259.82458 , 30.06389 , 53.03036 , 31.99368 , "2840+/-233" , "2888.98+/-72.1" , "2147.2+/-175.13" , "6478.8+/-900.44" , 0.305 , 0 , 1 , 2 , "0.878+/-0.043"
6696 , "PLCKERC857 G053.33+32.05" ,, 259.83542 , 30.32917 , 53.33527 , 32.05304 , "2560.2+/-404" , "5625.34+/-93.8" , "2278.1+/-214.8" , "3113.1+/-2712.02" , 0.305 , 0 , 1 , 1 , "0.92+/-0.043"
6697 , "PLCKERC857 G029.92+24.09" ,, 259.95375 , 8.25333 , 29.92553 , 24.09567 , "5361+/-837" , "1.43e+4+/-201.8" , "3912.8+/-487.54" , "7051.6+/-3897.74" , 0.462 , 0 , 1 , 2 , "0.906+/-0.043"
6698 , "PLCKERC857 G314.21-22.27" ,, 259.99167 , -78.66694 , 314.21598 , -22.27976 , "6.5e+4+/-5822" , "9.50e+4+/-190.3" , "4.8e+4+/-4278.93" , "1.1e+5+/-4320.83" , 0.422 , 0 , 1 , 2 , "1+/-0.046"
6699 , "PLCKERC857 G337.28-08.85" ,, 260.00292 , -52.76861 , 337.28215 , -8.85309 , "7790+/-841" , "2.46e+4+/-299.9" , "6669+/-487.16" , "1.5e+4+/-1511.87" , 0.462 , 0 , 1 , 2 , "0.839+/-0.041"
6700 , "PLCKERC857 G049.17+30.86" ,, 260.01583 , 26.59556 , 49.17942 , 30.86989 , "2395.9+/-283" , "2874.83+/-76.4" , "2014.2+/-182.24" , "4168.5+/-515.58" , 0.305 , 0 , 1 , 1 , "0.833+/-0.042"
6701 , "PLCKERC857 G348.71-01.04" ,, 260.02792 , -38.96917 , 348.71355 , -1.04735 , "6.5e+6+/-3e+5" , "8.63e+6+/-2018.8" , "-" , "-1.0e+4+/--1.02e+4" , 0.422 , 0 , 0 , 2 , "1+/-0.047"
6702 , "PLCKERC857 G313.66-22.55" ,, 260.055 , -79.24778 , 313.66443 , -22.55845 , "2.3e+4+/-3142" , "3.92e+4+/-168" , "1.7e+4+/-2421.84" , "1.2e+5+/-1.35e+4" , 0.422 , 0 , 1 , 3 , "0.929+/-0.043"
6703 , "PLCKERC857 G068.82+34.26" ,, 260.14875 , 43.46639 , 68.82312 , 34.26808 , "1185.4+/-183" , "2477.3+/-83.3" , "1100.3+/-105.53" , "2845.6+/-547.73" , 0.349 , 0 , 1 , 1 , "0.858+/-0.042"
6704 , "PLCKERC857 G314.96-21.96" ,, 260.1975 , -77.90806 , 314.96262 , -21.9647 , "4.4e+4+/-8599" , "9.93e+4+/-221.7" , "3.8e+4+/-5117.38" , "4.7e+4+/-1.11e+5" , 0.422 , 0 , 1 , 2 , "0.989+/-0.047"
6705 , "PLCKERC857 G048.86+30.61" ,, 260.20125 , 26.26389 , 48.86833 , 30.61287 , "8265.2+/-596" , "1.10e+4+/-122.7" , "6232.1+/-455.43" , "1.1e+4+/-875.85" , 0.305 , 0 , 0 , 2 , "0.966+/-0.045"
6706 , "PLCKERC857 G000.92+07.12" ,, 260.265 , -24.30306 , 0.92376 , 7.12114 , "4.6e+4+/-5755" , "1.05e+5+/-3280.8" , "3.2e+4+/-2879.74" , "6.6e+4+/-4.09e+4" , 0.462 , 0 , 1 , 2 , "0.879+/-0.043"
6707 , "PLCKERC857 G358.79+05.64" ,, 260.29625 , -26.88389 , 358.79187 , 5.64662 , "8.7e+4+/-6821" , "1.50e+5+/-3495.7" , "7.4e+4+/-5163.68" , "1.7e+5+/-1.32e+4" , 0.422 , 0 , 1 , 2 , "0.862+/-0.042"
6708 , "PLCKERC857 G005.27+09.92" ,, 260.33125 , -19.16444 , 5.27759 , 9.92708 , "4.8e+4+/-8121" , "8.97e+4+/-649.7" , "3.3e+4+/-3017.22" , "1.6e+5+/-2.86e+4" , 0.422 , 0 , 1 , 3 , "0.876+/-0.043"
6709 , "PLCKERC857 G046.15+29.70" ,, 260.3475 , 23.75278 , 46.15534 , 29.70634 , "3708.1+/-456" , "1.38e+4+/-174.6" , "2842.1+/-345.04" , "1.6e+4+/-1651.53" , 0.305 , 0 , 1 , 3 , "0.976+/-0.046"
6710 , "PLCKERC857 G034.19+25.47" ,, 260.36917 , 12.34889 , 34.19815 , 25.47282 , "5536.3+/-593" , "7177.09+/-138.4" , "4549.5+/-401.93" , "1.3e+4+/-1788.7" , 0.422 , 0 , 1 , 2 , "0.835+/-0.042"
6711 , "PLCKERC857 G016.51+16.72" ,, 260.40958 , -6.29833 , 16.51218 , 16.72537 , "4.5e+4+/-5494" , "4.96e+4+/-472.2" , "3.3e+4+/-2302.28" , "6.6e+4+/-3138.55" , 0.422 , 0 , 0 , 2 , "0.933+/-0.044"
6712 , "PLCKERC857 G053.28+31.51" ,, 260.42542 , 30.14611 , 53.28324 , 31.51336 , "3424.3+/-431" , "8240.98+/-107.7" , "2533+/-332.05" , "2.0e+4+/-8595.59" , 0.305 , 0 , 1 , 1 , "0.964+/-0.045"
6713 , "PLCKERC857 G003.08+08.20" ,, 260.58833 , -21.92417 , 3.08349 , 8.20084 , "8.8e+4+/-1e+4" , "2.50e+5+/-878.5" , "6.6e+4+/-9866.75" , "6.2e+5+/-1.04e+5" , 0.422 , 0 , 1 , 2 , "0.967+/-0.045"
6714 , "PLCKERC857 G030.55+23.60" ,, 260.65667 , 8.55333 , 30.5539 , 23.60262 , "8251.2+/-722" , "1.23e+4+/-172.3" , "6967.3+/-537.64" , "2.5e+4+/-2243.88" , 0.422 , 0 , 1 , 2 , "0.891+/-0.043"
6715 , "PLCKERC857 G053.40+31.31" ,, 260.67667 , 30.19139 , 53.4014 , 31.31573 , "3302.9+/-501" , "3008.89+/-68.3" , "2365.9+/-195.86" , "5798.4+/-879.61" , 0.305 , 0 , 1 , 2 , "0.912+/-0.044"
6716 , "PLCKERC857 G035.08+25.47" ,, 260.69958 , 13.08167 , 35.08489 , 25.47954 , "4903.1+/-510" , "1.75e+4+/-255.6" , "3982.8+/-387.32" , "1.7e+4+/-1274.12" , 0.462 , 0 , 1 , 2 , "0.906+/-0.043"
6717 , "PLCKERC857 G051.99+30.88" ,, 260.78583 , 28.91833 , 51.99981 , 30.88042 , "2934+/-232" , "3134.65+/-92.2" , "2295.1+/-151.3" , "6193.5+/-781.5" , 0.305 , 0 , 1 , 1 , "0.882+/-0.043"
6718 , "PLCKERC857 G351.57+00.18" ,, 260.7975 , -35.91389 , 351.57432 , 0.1873 , "2.1e+6+/-1e+5" , "2.95e+6+/-2424.1" , "-" , "3.4e+6+/-1.40e+5" , 0.422 , 0 , 1 , 2 , "0.882+/-0.043"
6719 , "PLCKERC857 G045.52+29.07" ,, 260.80333 , 23.02722 , 45.52517 , 29.07401 , "5320+/-620" , "1.04e+4+/-146.6" , "4880.6+/-413.95" , "8117.2+/-1278.16" , 0.305 , 0 , 0 , 2 , "0.96+/-0.045"
6720 , "PLCKERC857 G037.26+26.18" ,, 260.83708 , 15.16028 , 37.2603 , 26.18998 , "4285.3+/-613" , "1.04e+4+/-218.6" , "3630.9+/-442.4" , "2.9e+4+/-4964.61" , 0.462 , 0 , 1 , 2 , "0.846+/-0.041"
6721 , "PLCKERC857 G001.77+06.94" ,, 260.94 , -23.69556 , 1.77822 , 6.94816 , "8.5e+4+/-8291" , "9.13e+4+/-2424.8" , "6.3e+4+/-5754.52" , "3.3e+5+/-5.26e+4" , 0.422 , 0 , 1 , 2 , "0.898+/-0.043"
6722 , "PLCKERC857 G063.45+32.99" ,, 260.95875 , 38.86167 , 63.45642 , 32.99684 , "3553.1+/-392" , "6753+/-88.4" , "2663.6+/-261.17" , "7820.2+/-639.31" , 0.305 , 0 , 1 , 1 , "0.954+/-0.044"
6723 , "PLCKERC857 G068.76+33.66" ,, 260.96917 , 43.34694 , 68.76584 , 33.66189 , "1371.4+/-88" , "3082.34+/-89.9" , "1046.7+/-95.65" , "2023.3+/-427.26" , 0.305 , 0 , 0 , 1 , "0.911+/-0.043"
6724 , "PLCKERC857 G039.02+26.63" ,, 261.04625 , 16.79 , 39.02474 , 26.6362 , "3446.3+/-424" , "9060.88+/-186.1" , "2610+/-320.46" , "2.3e+4+/-3706.39" , 0.462 , 0 , 1 , 3 , "0.863+/-0.042"
6725 , "PLCKERC857 G353.20+00.92" ,, 261.17458 , -34.15444 , 353.20173 , 0.92414 , "2.3e+6+/-3e+5" , "2.54e+6+/-2376.5" , "-" , "-1.0e+4+/--1.02e+4" , 0.422 , 0 , 1 , 2 , "0.89+/-0.043"
6726 , "PLCKERC857 G002.89+07.41" ,, 261.18542 , -22.51222 , 2.89774 , 7.41511 , "4.8e+4+/-8780" , "1.23e+5+/-826" , "4.3e+4+/-4928.7" , "6.3e+4+/-6.19e+4" , 0.462 , 0 , 1 , 2 , "0.876+/-0.042"
6727 , "PLCKERC857 G351.58-00.35" ,, 261.355 , -36.2075 , 351.58547 , -0.35045 , "2.2e+6+/-1e+5" , "2.09e+6+/-1933.7" , "-" , "2.4e+6+/-1.11e+5" , 0.422 , 0 , 0 , 2 , "0.882+/-0.043"
6728 , "PLCKERC857 G026.73+20.96" ,, 261.42583 , 4.215 , 26.73735 , 20.96847 , "5326.3+/-420" , "1.03e+4+/-321.3" , "4226.6+/-318.48" , "1.2e+4+/-1049.02" , 0.422 , 0 , 1 , 2 , "0.858+/-0.042"
6729 , "PLCKERC857 G353.02+00.53" ,, 261.44958 , -34.52083 , 353.02566 , 0.53064 , "2.4e+6+/-2e+5" , "2.42e+6+/-1530" , "-" , "-1.0e+4+/--1.02e+4" , 0.422 , 0 , 0 , 2 , "0.899+/-0.043"
6730 , "PLCKERC857 G055.04+30.94" ,, 261.52417 , 31.45556 , 55.04832 , 30.94167 , "2311+/-415" , "2999.18+/-66.3" , "1840.6+/-198.81" , "2072.3+/-2412.49" , 0.305 , 0 , 1 , 1 , "0.863+/-0.043"
6731 , "PLCKERC857 G316.34-21.63" ,, 261.54667 , -76.62139 , 316.34098 , -21.63942 , "4.1e+4+/-5459" , "1.05e+5+/-152.9" , "3.2e+4+/-3180.56" , "1.1e+5+/-8055.94" , 0.422 , 0 , 1 , 2 , "0.997+/-0.049"
6732 , "PLCKERC857 G034.93+24.45" ,, 261.60417 , 12.53306 , 34.9318 , 24.45018 , "5715.1+/-584" , "1.19e+4+/-211.2" , "4601+/-377.32" , "1.2e+4+/-1509.99" , 0.462 , 0 , 1 , 2 , "0.871+/-0.042"
6733 , "PLCKERC857 G016.19+15.16" ,, 261.60708 , -7.35722 , 16.19893 , 15.16182 , "2.6e+4+/-4119" , "4.86e+4+/-919" , "2.3e+4+/-2864.17" , "1.7e+5+/-9055.35" , 0.462 , 0 , 1 , 2 , "0.834+/-0.041"
6734 , "PLCKERC857 G351.77-00.53" ,, 261.67792 , -36.15833 , 351.77211 , -0.53895 , "4.9e+6+/-2e+5" , "5.30e+6+/-2131.1" , "-" , "-1.0e+4+/--1.02e+4" , 0.422 , 0 , 0 , 2 , "0.977+/-0.045"
6735 , "PLCKERC857 G052.84+30.19" ,, 261.775 , 29.42694 , 52.84495 , 30.19151 , "4954.1+/-475" , "7525.6+/-112.3" , "4012.8+/-286.23" , "1.2e+4+/-1115.81" , 0.305 , 0 , 1 , 2 , "0.965+/-0.045"
6736 , "PLCKERC857 G342.10-07.10" ,, 261.85875 , -47.81944 , 342.10911 , -7.1076 , "6.4e+4+/-7924" , "1.90e+5+/-2708.7" , "5.6e+4+/-5065" , "3.5e+5+/-8.44e+4" , 0.422 , 0 , 1 , 2 , "0.978+/-0.046"
6737 , "PLCKERC857 G027.09+20.61" ,, 261.895 , 4.35111 , 27.09716 , 20.61622 , "4600.5+/-642" , "9830.82+/-412.8" , "3908.9+/-379.82" , "1.9e+4+/-1992.23" , 0.462 , 0 , 1 , 2 , "0.82+/-0.041"
6738 , "PLCKERC857 G052.98+29.95" ,, 262.07042 , 29.47667 , 52.98282 , 29.95799 , "5632+/-766" , "6384.96+/-93.4" , "4505.5+/-361.13" , "1.4e+4+/-1308.77" , 0.305 , 0 , 1 , 2 , "0.979+/-0.045"
6739 , "PLCKERC857 G048.20+28.64" ,, 262.08208 , 25.11167 , 48.20883 , 28.64513 , "2066.3+/-330" , "5222.14+/-114.1" , "1779+/-215.54" , "1.1e+4+/-1844.98" , 0.349 , 0 , 1 , 2 , "0.817+/-0.041"
6740 , "PLCKERC857 G103.45+31.95" ,, 262.25625 , 72.41222 , 103.45875 , 31.95821 , "1999+/-170" , "1517.05+/-62.5" , "1511.9+/-108.98" , "3447.1+/-360.67" , 0.305 , 0 , 1 , 2 , "0.876+/-0.043"
6741 , "PLCKERC857 G107.23+31.25" ,, 262.37292 , 75.7025 , 107.23214 , 31.25058 , "2709.5+/-75" , "2668.2+/-93.9" , "2829.8+/-77.11" , "2937.9+/-190.57" , 0.305 , 0 , 0 , 3 , "0.878+/-0.043"
6742 , "PLCKERC857 G354.39+00.45" ,, 262.44083 , -33.42583 , 354.39298 , 0.4557 , "1.9e+6+/-2e+5" , "2.94e+6+/-2197.9" , "-" , "5.3e+6+/-4.29e+5" , 0.422 , 0 , 1 , 2 , "0.868+/-0.043"
6743 , "PLCKERC857 G055.45+30.17" ,, 262.49458 , 31.59583 , 55.45459 , 30.17897 , "3827.9+/-287" , "5767.77+/-93.1" , "2872.1+/-239.62" , "1.1e+4+/-1498.13" , 0.305 , 0 , 1 , 1 , "0.944+/-0.044"
6744 , "PLCKERC857 G054.51+29.90" ,, 262.5475 , 30.73806 , 54.51311 , 29.90729 , "2850.8+/-522" , "3663.29+/-77.1" , "1797.6+/-226.37" , "3012.8+/-2487.43" , 0.305 , 0 , 1 , 2 , "0.893+/-0.043"
