_id , roxa_name , RA, Dec, Redshift , Rmag , Bjmag , Vmag , Gmag , Radio_Flux_Density , X-ray_Flux, Source_classification , aox , aro , arx , X-rayLuminosityat0.1-2.4 keV, Radio_powerat1.4 GHz, Alpha_radio, other_name, LII, BII
704 , "ROXA J162340.39+454519.51" , 245.91833 , 45.75542 , "--" , 20.3 , 0 , 0 , 20.6 , 65.2 , 2.3e-13 , "BL Lac" , 1.15 , 0.56 , 0.76 , "0.000" , "0.000" , 0.9 , "1RXS J162338.0+4544" , "71.6" , "44.41"
705 , "ROXA J162439.49+234517.99" , 246.16458 , 23.755 , 0.93 , 18.1 , 0 , 0 , 18.4 , 2613.5 , 5.3e-13 , "QSO RLoud steep radio sp." , 1.3 , 0.74 , 0.97 , "2.295e+45" , "1.132e+35" , "--" , "1RXS J162438.6+2345" , "41.38" , "42.1"
706 , "ROXA J162421.9+392440.78" , 246.09125 , 39.41133 , 1.12 , 17.9 , 0 , 0 , 18 , 254.3 , 1.8e-13 , "QSO RLoud flat radio sp." , 1.52 , 0.48 , 0.87 , "1.233e+45" , "1.742e+34" , 0.57 , "1RXS J162421.0+3924" , "62.71" , "44.51"
707 , "ROXA J162443.3+372642.39" , 246.18042 , 37.44511 , 0.2 , 17.4 , 0 , 0 , 18.7 , 60.2 , 4.5e-13 , "BL Lac" , 1.4 , 0.39 , 0.74 , "5.112e+43" , "6.839e+31" , 0.55 , "1RXS J162444.1+3726" , "59.96" , "44.37"
708 , "ROXA J162514.09+265026.48" , 246.30875 , 26.84069 , 0.78 , 18.3 , 0 , 0 , 18.4 , 785.3 , 8.3e-13 , "QSO RLoud steep radio sp." , 1.21 , 0.57 , 0.82 , "2.356e+45" , "2.229e+34" , 1.01 , "1RXS J162513.5+2650" , "45.47" , "42.75"
709 , "ROXA J162530.59+270546.28" , 246.3775 , 27.09619 , 0.52 , 18.5 , 0 , 0 , 18.4 , 532 , 1.8e-12 , "QSO RLoud steep radio sp." , 1.08 , 0.58 , 0.77 , "1.943e+45" , "5.742e+33" , 0.77 , "1RXS J162530.3+2705" , "45.83" , "42.74"
710 , "ROXA J162553.2+434652.1" , 246.47167 , 43.78114 , 1.05 , 18.4 , 0 , 0 , 18.6 , 125.8 , 1.1e-12 , "QSO RLoud flat radio sp." , 0.75 , 0.72 , 0.77 , "6.451e+45" , "7.377e+33" , 0.02 , "1RXS J162552.9+4346" , "68.81" , "44.16"
711 , "ROXA J162557.59+413440.4" , 246.49 , 41.57789 , "--" , 18.7 , 0 , 0 , 19.3 , 1678 , 1.6e-13 , "Star unknown type" , 1.44 , 0.79 , 1.01 , "0.000" , "0.000" , "--" , "1RXS J162557.3+4134" , "65.74" , "44.21"
712 , "ROXA J162625.8+351341.41" , 246.6075 , 35.22817 , 0.5 , 18.3 , 0 , 0 , 18.7 , 24.9 , 1.4e-12 , "BL Lac" , 1.12 , 0.38 , 0.65 , "1.325e+45" , "2.356e+32" , 0.22 , "1RXS J162625.5+3513" , "56.91" , "43.86"
713 , "ROXA J162901.3+400759.91" , 247.25542 , 40.13331 , 0.27 , 17.6 , 0 , 0 , 17.8 , 9.5 , 8e-12 , "QSO RLoud HFSRQ" , 0.96 , 0.33 , 0.55 , "1.842e+45" , "2.187e+31" , -0.62 , "1RXS J162901.2+4007" , "63.73" , "43.63"
714 , "ROXA J162944.8+404841.9" , 247.43667 , 40.81164 , 0.03 , 12.3 , 0 , 0 , 13.2 , 8.1 , 3.9e-13 , "Radio Galaxy" , 2.25 , -0.16 , 0.66 , "7.519e+41" , "1.562e+29" , "--" , "1RXS J162944.5+4048" , "64.67" , "43.5"
715 , "ROXA J163020.69+375656.39" , 247.58625 , 37.949 , 0.39 , 17.9 , 0 , 0 , 17.9 , 23.5 , 5.8e-13 , "QSO RLoud" , 1.36 , 0.33 , 0.69 , "3.159e+44" , "1.280e+32" , "--" , "1RXS J163018.5+3756" , "60.74" , "43.29"
716 , "ROXA J163124.7+421702.29" , 247.85292 , 42.28397 , 0.47 , 19 , 0 , 0 , 19.4 , 7.5 , 6.6e-12 , "BL Lac" , 0.76 , 0.33 , 0.49 , "5.353e+45" , "6.083e+31" , "--" , "1RXS J163124.7+4216" , "66.7" , "43.19"
717 , "ROXA J163302.09+392427.39" , 248.25875 , 39.40761 , 1.02 , 16.6 , 0 , 0 , 16.8 , 79.1 , 3.5e-13 , "QSO RLoud steep radio sp." , 1.6 , 0.28 , 0.76 , "1.938e+45" , "4.380e+33" , 0.68 , "1RXS J163302.7+3924" , "62.77" , "42.84"
718 , "ROXA J163323.2+471843.7" , 248.34667 , 47.31214 , 0.12 , 16.9 , 0 , 0 , 17.3 , 69.8 , 2.9e-12 , "Galaxy NELG" , 1.19 , 0.35 , 0.64 , "1.010e+44" , "2.431e+31" , 0.57 , "1RXS J163323.3+4718" , "73.54" , "42.61"
719 , "ROXA J163623.59+471539.31" , 249.09833 , 47.26092 , 0.82 , 18.8 , 0 , 0 , 18.9 , 20 , 1.8e-13 , "QSO RLoud flat radio sp." , 1.39 , 0.42 , 0.78 , "5.812e+44" , "6.458e+32" , -0.19 , "1RXS J163624.4+4715" , "73.41" , "42.11"
720 , "ROXA J163709.49+432600.31" , 249.28958 , 43.43342 , 0.34 , 17.9 , 0 , 0 , 18.5 , 49.6 , 2.2e-13 , "BL Lac" , 1.48 , 0.36 , 0.75 , "8.656e+43" , "1.952e+32" , 0.8 , "1RXS J163711.1+4325" , "68.25" , "42.13"
721 , "ROXA J163856.5+433512.51" , 249.73542 , 43.58681 , 0.34 , 18.2 , 0 , 0 , 18.4 , 193.3 , 8.9e-13 , "QSO RLoud steep radio sp." , 1.23 , 0.45 , 0.73 , "3.407e+44" , "7.400e+32" , 1.12 , "1RXS J163856.0+4335" , "68.45" , "41.8"
722 , "ROXA J163955.9+470523.49" , 249.98292 , 47.08986 , 0.86 , 18.2 , 0 , 0 , 18.3 , 227.9 , 1.1e-13 , "QSO RLoud flat radio sp." , 1.56 , 0.52 , 0.9 , "3.958e+44" , "8.201e+33" , 0.43 , "1RXS J163956.5+4705" , "73.13" , "41.52"
723 , "ROXA J164125.19+225703.99" , 250.355 , 22.95111 , 2.06 , 18.9 , 0 , 0 , 19 , 304.9 , 3.4e-13 , "QSO RLoud flat radio sp." , 1.23 , 0.6 , 0.87 , "1.059e+46" , "9.501e+34" , "--" , "1RXS J164125.7+2256" , "41.81" , "38.18"
724 , "ROXA J164108.69+433612.31" , 250.28625 , 43.60342 , 1.07 , 17.9 , 0 , 0 , 18 , 9.6 , 2.5e-13 , "QSO RLoud" , 1.46 , 0.24 , 0.69 , "1.536e+45" , "5.899e+32" , "--" , "1RXS J164108.8+4335" , "68.47" , "41.41"
725 , "ROXA J164220.29+221143.4" , 250.58458 , 22.19539 , 0.59 , 18.7 , 0 , 0 , 19 , 15.5 , 3.1e-12 , "BL Lac" , 0.93 , 0.36 , 0.58 , "4.455e+45" , "2.227e+32" , "--" , "1RXS J164220.4+2211" , "40.98" , "37.75"
726 , "ROXA J164240.39+252307.58" , 250.66833 , 25.38544 , 1.73 , 18.3 , 0 , 0 , 18.4 , 499 , 4.1e-13 , "QSO RLoud flat radio sp." , 1.3 , 0.6 , 0.89 , "8.237e+45" , "1.002e+35" , "--" , "1RXS J164241.0+2522" , "44.89" , "38.59"
727 , "ROXA J164319.2+213105.98" , 250.83 , 21.51833 , 0.15 , 15.7 , 0 , 0 , 17 , 11.6 , 1.3e-12 , "Radio Galaxy-galaxy dominated" , 1.49 , 0.15 , 0.61 , "8.378e+43" , "7.475e+30" , "--" , "1RXS J164318.5+2131" , "40.26" , "37.32"
728 , "ROXA J164258.8+394837.0" , 250.745 , 39.81028 , 0.59 , 16.5 , 0 , 0 , 16.6 , 7099.2 , 4.1e-12 , "QSO RLoud flat radio sp." , 1.23 , 0.75 , 0.93 , "5.964e+45" , "1.033e+35" , -0.17 , "1RXS J164258.9+3948" , "63.45" , "40.94"
729 , "ROXA J164442.49+261913.18" , 251.17708 , 26.32033 , 0.14 , 17.6 , 0 , 0 , 18.1 , 129 , 2.7e-12 , "QSO RLoud flat radio sp." , 1.13 , 0.47 , 0.7 , "1.502e+44" , "7.178e+31" , "--" , "1RXS J164443.2+2619" , "46.2" , "38.4"
730 , "ROXA J164419.9+454644.29" , 251.08292 , 45.77897 , 0.22 , 17.2 , 0 , 0 , 18.2 , 183.6 , 2.8e-12 , "BL Lac" , 1.15 , 0.47 , 0.71 , "4.190e+44" , "2.747e+32" , 0.43 , "1RXS J164419.8+4546" , "71.35" , "40.81"
731 , "ROXA J164545.49+375513.58" , 251.43958 , 37.92044 , 0.6 , 18.4 , 0 , 0 , 18.3 , 123.2 , 2.4e-13 , "QSO RLoud steep radio sp." , 1.21 , 0.56 , 0.8 , "3.549e+44" , "1.822e+33" , 0.78 , "1RXS J164545.0+3755" , "61.02" , "40.25"
732 , "ROXA J164829.2+410405.48" , 252.12167 , 41.06819 , 0.85 , 18.7 , 0 , 0 , 18.9 , 243.6 , 1.7e-13 , "QSO RLoud flat radio sp." , 1.41 , 0.59 , 0.9 , "5.978e+44" , "8.567e+33" , 0.18 , "1RXS J164828.2+4104" , "65.18" , "39.98"
733 , "ROXA J165005.39+414032.41" , 252.5225 , 41.67567 , 0.58 , 17.7 , 0 , 0 , 17.6 , 233 , 1e-12 , "QSO RLoud flat radio sp." , 1.3 , 0.48 , 0.78 , "1.402e+45" , "3.266e+33" , 0.45 , "1RXS J165006.4+4140" , "65.99" , "39.71"
734 , "ROXA J165249.9+402310.1" , 253.20792 , 40.38614 , "--" , 18.4 , 0 , 0 , 18.6 , 19.1 , 4.8e-13 , "BL Lac" , 1.33 , 0.41 , 0.72 , "0.000" , "0.000" , -0.19 , "1RXS J165249.1+4022" , "64.37" , "39.11"
735 , "ROXA J165201.5+623208.98" , 253.00625 , 62.53583 , 1.63 , 19.2 , 0 , 0 , 19.2 , 44.8 , 1.4e-12 , "QSO RLoud flat radio sp." , 0.97 , 0.54 , 0.73 , "2.458e+46" , "7.864e+33" , -0.53 , "1RXS J165201.5+6232" , "92.64" , "37.51"
736 , "ROXA J165329.89+310756.89" , 253.37458 , 31.13247 , 1.3 , 17.5 , 0 , 0 , 17.8 , 190.8 , 4.7e-13 , "QSO RLoud flat radio sp." , 1.4 , 0.47 , 0.83 , "4.680e+45" , "1.900e+34" , 0.16 , "1RXS J165331.7+3107" , "52.71" , "37.64"
737 , "ROXA J165352.2+394536.61" , 253.4675 , 39.76017 , 0.03 , 13 , 0 , 0 , 13.9 , 1558.6 , 6.5e-11 , "BL Lac" , 1.29 , 0.34 , 0.66 , "1.632e+44" , "3.914e+31" , "--" , "1RXS J165352.6+3945" , "63.59" , "38.86"
738 , "ROXA J165802.59+360504.09" , 254.51083 , 36.08447 , 2.12 , 18.1 , 0 , 0 , 18.2 , 74 , 2.9e-13 , "QSO RLoud flat radio sp." , 1.38 , 0.41 , 0.8 , "9.615e+45" , "2.453e+34" , 0.29 , "1RXS J165802.5+3604" , "59.08" , "37.59"
739 , "ROXA J165758.9+643641.5" , 254.49542 , 64.61153 , 0.45 , 20.4 , 0 , 0 , 22.3 , 5.6 , 2.9e-13 , "BL Lac" , 0.96 , 0.47 , 0.65 , "2.153e+44" , "4.157e+31" , "--" , "1RXS J165802.6+6436" , "94.98" , "36.38"
740 , "ROXA J165931.9+373528.71" , 254.88292 , 37.59131 , 0.77 , 17.6 , 0 , 0 , 17.6 , 20.4 , 3.8e-13 , "QSO RLoud flat radio sp." , 1.46 , 0.32 , 0.74 , "1.045e+45" , "5.611e+32" , -0.17 , "1RXS J165932.2+3735" , "61.01" , "37.51"
741 , "ROXA J165819.5+623821.29" , 254.58125 , 62.63925 , 0.28 , 18.3 , 0 , 0 , 19.4 , 35.6 , 3.5e-13 , "QSO RLoud flat radio sp." , 1.31 , 0.44 , 0.75 , "8.612e+43" , "8.759e+31" , "--" , "1RXS J165820.8+6238" , "92.57" , "36.78"
742 , "ROXA J170112.3+353353.38" , 255.30125 , 35.56483 , 0.5 , 18.5 , 0 , 0 , 18.4 , 71.7 , 8.6e-13 , "QSO RLoud flat radio sp." , 1.2 , 0.46 , 0.73 , "8.295e+44" , "6.916e+32" , 0.3 , "1RXS J170112.7+3534" , "58.56" , "36.88"
743 , "ROXA J170123.89+385136.9" , 255.34958 , 38.86025 , 1.11 , 18.7 , 0 , 0 , 19 , 199.7 , 4.6e-13 , "QSO RLoud steep radio sp." , 1.22 , 0.49 , 0.78 , "3.124e+45" , "1.356e+34" , 0.99 , "1RXS J170125.0+3851" , "62.65" , "37.31"
744 , "ROXA J170232.59+315752.3" , 255.63583 , 31.96453 , 1.95 , 17.6 , 0 , 0 , 17.7 , 35.4 , 4e-13 , "QSO RLoud flat radio sp." , 1.41 , 0.34 , 0.76 , "1.087e+46" , "9.622e+33" , -0.04 , "1RXS J170231.5+3157" , "54.23" , "35.93"
745 , "ROXA J170238.5+311543.59" , 255.66042 , 31.26211 , "--" , 18.9 , 0 , 0 , 19.1 , 6.8 , 9.4e-13 , "BL Lac" , 1.14 , 0.32 , 0.6 , "0.000" , "0.000" , "--" , "1RXS J170238.2+3115" , "53.39" , "35.75"
746 , "ROXA J170306.1+615244.29" , 255.77542 , 61.87897 , 1.92 , 17.6 , 0 , 0 , 17.7 , 156 , 1.9e-13 , "QSO RLoud steep radio sp." , 1.53 , 0.39 , 0.83 , "4.959e+45" , "4.072e+34" , 0.75 , "1RXS J170306.7+6152" , "91.51" , "36.38"
747 , "ROXA J170647.99+321422.81" , 256.7 , 32.23967 , 1.07 , 16.3 , 0 , 0 , 16.6 , 134.5 , 5.9e-13 , "QSO RLoud steep radio sp." , 1.55 , 0.3 , 0.76 , "3.642e+45" , "8.304e+33" , 0.64 , "1RXS J170648.2+3214" , "54.8" , "35.1"
748 , "ROXA J171248.7+293116.78" , 258.20292 , 29.52133 , "--" , 17.8 , 0 , 0 , 18.1 , 17 , 7.9e-13 , "BL Lac" , 1.33 , 0.31 , 0.66 , "0.000" , "0.000" , "--" , "1RXS J171248.6+2931" , "51.97" , "33.21"
749 , "ROXA J171427.4+560155.99" , 258.61417 , 56.03222 , 0.4 , 19.3 , 0 , 0 , 20.4 , 6.5 , 6.5e-13 , "BL Lac" , 1.05 , 0.37 , 0.61 , "3.690e+44" , "3.690e+31" , "--" , "1RXS J171427.3+5601" , "84.12" , "35.61"
750 , "ROXA J171430.0+615746.51" , 258.625 , 61.96292 , 0.9 , 19.1 , 0 , 0 , 19.5 , 686.3 , 3.4e-13 , "QSO RLoud steep radio sp." , 1.21 , 0.63 , 0.86 , "1.384e+45" , "2.793e+34" , 1.03 , "1RXS J171430.9+6157" , "91.36" , "35.04"
751 , "ROXA J171706.7+293116.28" , 259.27792 , 29.52119 , 0.28 , 19.9 , 0 , 0 , 21.6 , 3.4 , 7.1e-12 , "BL Lac" , 0.53 , 0.38 , 0.44 , "1.676e+45" , "8.027e+30" , "--" , "1RXS J171706.8+2931" , "52.26" , "32.31"
752 , "ROXA J171535.89+632335.98" , 258.89958 , 63.39333 , 2.18 , 18.4 , 0 , 0 , 18.6 , 37.6 , 1.2e-13 , "QSO RLoud flat radio sp." , 1.47 , 0.41 , 0.83 , "4.303e+45" , "1.348e+34" , 0.01 , "1RXS J171535.3+6323" , "93.06" , "34.72"
753 , "ROXA J171715.59+262149.6" , 259.315 , 26.36378 , 1.93 , 18.5 , 0 , 0 , 18.6 , 84.5 , 3.7e-13 , "QSO RLoud flat radio sp." , 1.01 , 0.58 , 0.78 , "9.843e+45" , "2.248e+34" , 0.44 , "1RXS J171715.7+2621" , "48.7" , "31.4"
754 , "ROXA J171936.7+604748.01" , 259.90292 , 60.79667 , 1.08 , 18.8 , 0 , 0 , 18.8 , 11.7 , 2.8e-13 , "QSO RLoud" , 1.31 , 0.32 , 0.7 , "1.753e+45" , "7.324e+32" , "--" , "1RXS J171936.4+6047" , "89.86" , "34.56"
755 , "ROXA J172242.1+281500.0" , 260.67542 , 28.25 , 0.94 , 18 , 0 , 0 , 18.2 , 238.4 , 8.6e-13 , "QSO RLoud flat radio sp." , 1.24 , 0.55 , 0.82 , "3.905e+45" , "1.083e+34" , 0.05 , "1RXS J172241.5+2814" , "51.21" , "30.78"
756 , "ROXA J172205.99+565451.58" , 260.525 , 56.91433 , 0.43 , 18.2 , 0 , 0 , 18.5 , 43.1 , 1.6e-12 , "QSO RLoud" , 1.12 , 0.41 , 0.67 , "1.042e+45" , "2.808e+32" , "--" , "1RXS J172205.0+5654" , "85.13" , "34.51"
757 , "ROXA J172236.7+585622.2" , 260.65292 , 58.9395 , 1.98 , 19.4 , 0 , 0 , 19.2 , 229 , 2e-13 , "QSO RLoud flat radio sp." , 1.27 , 0.66 , 0.92 , "5.629e+45" , "6.445e+34" , -0.26 , "1RXS J172232.7+5856" , "87.58" , "34.34"
758 , "ROXA J172314.09+654746.1" , 260.80875 , 65.79614 , 1.44 , 17 , 0 , 0 , 17.3 , 239.5 , 1.6e-13 , "QSO RLoud flat radio sp." , 1.65 , 0.45 , 0.9 , "2.066e+45" , "3.093e+34" , 0.23 , "1RXS J172313.5+6548" , "95.79" , "33.56"
759 , "ROXA J172918.7+525559.3" , 262.32792 , 52.93314 , 0.35 , 18.1 , 0 , 0 , 18.9 , 16.2 , 1.6e-12 , "BL Lac" , 1.11 , 0.47 , 0.7 , "6.555e+44" , "6.637e+31" , -1.02 , "1RXS J172918.8+5255" , "80.32" , "33.5"
760 , "ROXA J173100.4+572212.28" , 262.75167 , 57.37008 , 2.8 , 18 , 0 , 0 , 18.3 , 10.6 , 2.1e-13 , "QSO RLoud" , 1.42 , 0.24 , 0.71 , "1.375e+46" , "6.939e+33" , "--" , "1RXS J173059.9+5722" , "85.64" , "33.29"
761 , "ROXA J203952.09-002447.08" , 309.96708 , -0.41308 , 0.62 , 18.2 , 0 , 0 , 18.1 , 73 , 9.8e-13 , "QSO RLoud" , 1.22 , 0.44 , 0.73 , "1.563e+45" , "1.165e+33" , "--" , "1RXS J203951.8-0025" , "45.67" , "-24.13"
762 , "ROXA J205456.8+001537.69" , 313.73667 , 0.26047 , 0.15 , 17.1 , 0 , 0 , 18 , 57.1 , 4e-12 , "BL Lac" , 1.11 , 0.42 , 0.66 , "2.469e+44" , "3.525e+31" , -0.11 , "1RXS J205456.9+0015" , "48.43" , "-27.05"
763 , "ROXA J205523.1-063436.19" , 313.84625 , -6.57672 , 0.42 , 18.7 , 0 , 0 , 18.9 , 149.5 , 5.6e-13 , "QSO RLoud" , 1.23 , 0.55 , 0.8 , "3.467e+44" , "9.257e+32" , "--" , "1RXS J205522.4-0634" , "41.69" , "-30.5"
764 , "ROXA J205528.2-002117.1" , 313.8675 , -0.35475 , "--" , 17.9 , 0 , 0 , 18.2 , 41 , 1.2e-11 , "BL Lac" , 0.86 , 0.4 , 0.55 , "0.000" , "0.000" , "--" , "1RXS J205528.2-0021" , "47.91" , "-27.48"
765 , "ROXA J205938.5-003755.88" , 314.91042 , -0.63219 , 0.34 , 18.7 , 0 , 0 , 19.6 , 15.2 , 1.7e-12 , "BL Lac" , 1 , 0.39 , 0.61 , "6.331e+44" , "5.660e+31" , "--" , "1RXS J205939.0-0038" , "48.25" , "-28.51"
766 , "ROXA J211643.8+103736.98" , 319.1825 , 10.62694 , 0.67 , 18.2 , 0 , 0 , 18.2 , 9.6 , 6.1e-13 , "QSO RLoud" , 1.29 , 0.27 , 0.64 , "1.185e+45" , "1.865e+32" , "--" , "1RXS J211641.6+1037" , "61.41" , "-25.73"
767 , "ROXA J211843.2-063618.0" , 319.68 , -6.605 , 0.33 , 17.6 , 0 , 0 , 17.6 , 89.4 , 3.4e-12 , "QSO RLoud flat radio sp." , 1.12 , 0.5 , 0.72 , "1.205e+45" , "3.170e+32" , -0.56 , "1RXS J211843.5-0636" , "44.93" , "-35.62"
768 , "ROXA J213638.5+004154.09" , 324.16042 , 0.69836 , 1.94 , 16.9 , 0 , 0 , 17 , 3473.1 , 1.9e-12 , "QSO RLoud flat radio sp." , 1.25 , 0.77 , 0.99 , "5.068e+46" , "9.263e+35" , -0.95 , "1RXS J213638.0+0042" , "55.47" , "-35.58"
769 , "ROXA J214324.1-284557.88" , 325.85042 , -28.76608 , 0.17 , 0 , 18 , 0 , 0 , 61.6 , 8.4e-13 , "Radio Galaxy-galaxy dominated" , 1.22 , 0.47 , 0.73 , "6.904e+43" , "5.063e+31" , "--" , "1RXS J214323.4-2846" , "19.28" , "-48.72"
770 , "ROXA J214518.7+111527.28" , 326.32792 , 11.25758 , 0.55 , 18.1 , 0 , 0 , 18.1 , 387.1 , 1.8e-12 , "QSO RLoud flat radio sp." , 1.13 , 0.61 , 0.81 , "2.154e+45" , "4.633e+33" , -0.06 , "1RXS J214518.4+1115" , "67" , "-30.77"
771 , "ROXA J214752.6-160843.58" , 326.96917 , -16.14544 , 0.1 , 0 , 17.3 , 0 , 0 , 5.3 , 1.1e-12 , "Radio Galaxy" , 1.28 , 0.2 , 0.57 , "3.031e+43" , "1.461e+30" , "--" , "1RXS J214751.7-1608" , "37.68" , "-46.21"
772 , "ROXA J214905.1-303833.61" , 327.27125 , -30.64267 , 0.65 , 0 , 19.5 , 0 , 0 , 36.9 , 7.2e-13 , "QSO RLoud flat radio sp." , 0.99 , 0.53 , 0.71 , "1.289e+45" , "6.608e+32" , "--" , "1RXS J214905.2-3038" , "16.68" , "-50.2"
773 , "ROXA J214937.3-065312.91" , 327.40542 , -6.88692 , 1.57 , 19.1 , 0 , 0 , 19.3 , 30.3 , 9.4e-13 , "QSO RLoud" , 1.04 , 0.43 , 0.68 , "1.491e+46" , "4.805e+33" , "--" , "1RXS J214937.3-0653" , "49.52" , "-42.42"
774 , "ROXA J215155.49-302754.28" , 327.98125 , -30.46508 , 2.34 , 0 , 18.1 , 17.9 , 0 , 1243.7 , 9.3e-12 , "QSO RLoud flat radio sp." , 0.83 , 0.63 , 0.76 , "3.937e+47" , "5.264e+35" , "--" , "1RXS J215155.4-3027" , "17.07" , "-50.79"
775 , "ROXA J215305.2-004228.9" , 328.27167 , -0.70803 , "--" , 18.2 , 0 , 0 , 18.7 , 24.8 , 7.4e-12 , "BL Lac" , 0.88 , 0.39 , 0.55 , "0.000" , "0.000" , "--" , "1RXS J215305.2-0042" , "57.01" , "-39.75"
776 , "ROXA J215355.69-295445.61" , 328.48208 , -29.91267 , "--" , 0 , 20.4 , 20.2 , 0 , 8.7 , 1e-12 , "Star unknown type" , 0.94 , 0.44 , 0.61 , "0.000" , "0.000" , "--" , "1RXS J215356.2-2954" , "18.03" , "-51.15"
777 , "ROXA J215500.0-314254.28" , 328.75 , -31.71508 , 0.35 , 0 , 18.6 , 17.6 , 0 , 90.9 , 1.1e-12 , "QSO RLoud flat radio sp." , 1.3 , 0.42 , 0.73 , "4.690e+44" , "3.876e+32" , "--" , "1RXS J215459.9-3142" , "15.19" , "-51.57"
778 , "ROXA J215910.9-284117.3" , 329.79542 , -28.68814 , 0.27 , 0 , 19 , 0 , 0 , 20.3 , 5.9e-13 , "Radio Galaxy-galaxy dominated" , 1.11 , 0.45 , 0.68 , "1.347e+44" , "4.635e+31" , "--" , "1RXS J215912.9-2840" , "20.23" , "-52.12"
779 , "ROXA J221105.1-284933.09" , 332.77125 , -28.82586 , "--" , 0 , 18.6 , 0 , 0 , 80 , 5.8e-13 , "BL Lac candidate " , 1.2 , 0.54 , 0.76 , "0.000" , "0.000" , "--" , "1RXS J221104.5-2849" , "20.58" , "-54.73"
780 , "ROXA J221108.29-000302.48" , 332.78458 , -0.05069 , 0.36 , 18.7 , 0 , 0 , 19.1 , 25.6 , 3.9e-12 , "BL Lac" , 0.89 , 0.41 , 0.59 , "1.741e+45" , "1.142e+32" , "--" , "1RXS J221108.1-0003" , "61.33" , "-42.96"
781 , "ROXA J221549.19-301949.29" , 333.955 , -30.33036 , 0.8 , 0 , 20.7 , 0 , 0 , 32 , 5e-13 , "QSO RLoud" , 0.86 , 0.61 , 0.72 , "1.487e+45" , "9.519e+32" , "--" , "1RXS J221550.0-3019" , "18.14" , "-55.9"
782 , "ROXA J221728.39-310621.7" , 334.36833 , -31.10603 , "--" , 0 , 19.8 , 18.9 , 0 , 27.8 , 5e-12 , "BL Lac" , 0.87 , 0.43 , 0.58 , "0.000" , "0.000" , "--" , "1RXS J221729.2-3106" , "16.79" , "-56.31"
783 , "ROXA J221832.89-294728.6" , 334.63708 , -29.79128 , 0.68 , 0 , 19 , 0 , 0 , 3.8 , 5.7e-13 , "Radio Galaxy" , 1.1 , 0.29 , 0.59 , "1.152e+45" , "7.683e+31" , "--" , "1RXS J221833.9-2947" , "19.19" , "-56.45"
784 , "ROXA J222113.49-280421.89" , 335.30625 , -28.07275 , 0.33 , 0 , 19.7 , 18.9 , 0 , 73 , 7.5e-13 , "QSO RLoud BL/FSRQ transition obj." , 1.16 , 0.51 , 0.74 , "2.754e+44" , "2.681e+32" , "--" , "1RXS J222114.9-2804" , "22.41" , "-56.85"
785 , "ROXA J222852.6-075346.6" , 337.21917 , -7.89628 , 0.64 , 18.4 , 0 , 0 , 18.5 , 172.8 , 1.2e-12 , "QSO RLoud flat radio sp." , 1.14 , 0.6 , 0.81 , "2.077e+45" , "2.991e+33" , -0.38 , "1RXS J222852.7-0753" , "55.91" , "-51.18"
786 , "ROXA J223301.09+133601.9" , 338.25458 , 13.60053 , 0.21 , 18 , 0 , 0 , 18.8 , 25.2 , 3.8e-12 , "BL Lac" , 0.99 , 0.41 , 0.62 , "5.080e+44" , "3.369e+31" , -0.12 , "1RXS J223301.0+1335" , "79.05" , "-37.22"
787 , "ROXA J223312.59+141742.79" , 338.3025 , 14.29522 , 1.09 , 19 , 0 , 0 , 19.3 , 18.9 , 8.2e-13 , "QSO RLoud" , 1.08 , 0.39 , 0.66 , "5.240e+45" , "1.208e+33" , "--" , "1RXS J223311.9+1418" , "79.65" , "-36.71"
788 , "ROXA J223423.29-261321.1" , 338.59708 , -26.22253 , 0.27 , 0 , 19.2 , 0 , 0 , 51.8 , 5e-13 , "Radio Galaxy-galaxy dominated" , 1.11 , 0.54 , 0.75 , "1.103e+44" , "1.143e+32" , "--" , "1RXS J223424.1-2614" , "26.69" , "-59.47"
789 , "ROXA J223844.99-245836.91" , 339.6875 , -24.97692 , 0.22 , 0 , 18.5 , 17.9 , 0 , 5.6 , 1.2e-12 , "Galaxy NELG" , 1.25 , 0.21 , 0.57 , "1.672e+44" , "7.804e+30" , "--" , "1RXS J223844.4-2458" , "29.49" , "-60.21"
790 , "ROXA J223928.8-243944.89" , 339.87 , -24.66247 , 0.16 , 0 , 18.3 , 17.9 , 0 , 25.2 , 1.3e-12 , "QSO RLoud" , 1.24 , 0.34 , 0.65 , "8.497e+43" , "1.647e+31" , "--" , "1RXS J223929.8-2439" , "30.18" , "-60.31"
791 , "ROXA J224046.79+132602.61" , 340.195 , 13.43406 , "--" , 18.9 , 0 , 0 , 19.1 , 14.1 , 3.1e-12 , "BL Lac" , 0.94 , 0.38 , 0.57 , "0.000" , "0.000" , "--" , "1RXS J224046.4+1326" , "80.79" , "-38.52"
792 , "ROXA J224409.1-295446.0" , 341.03792 , -29.91278 , 1.2 , 0 , 19.4 , 0 , 0 , 42.4 , 5e-13 , "QSO RLoud flat radio sp." , 1.04 , 0.52 , 0.74 , "4.074e+45" , "3.455e+33" , "--" , "1RXS J224408.3-2954" , "19.64" , "-62"
793 , "ROXA J224634.09-285350.49" , 341.64208 , -28.89736 , 0.22 , 0 , 18 , 17.1 , 0 , 8.8 , 2.3e-12 , "Galaxy NELG" , 1.26 , 0.19 , 0.56 , "3.107e+44" , "1.189e+31" , "--" , "1RXS J224634.4-2854" , "21.87" , "-62.47"
